Model,Test MAE,Test RMSE,Test R2,Train MAE,Train RMSE,Train R2
Random Forest,1.019273762556922,2.461588225648783,0.9599044284120893,0.7723270559382984,1.8507046362001063,0.9757409165317805
Gradient Boosting,1.0106107814323404,2.4434048808378477,0.9604945992866261,0.5935562617318473,1.4397373060721967,0.9853186267792091
Ridge Regression,1.5091685330850912,3.113353286994545,0.9358609671323681,1.4935638288910866,3.238891843576574,0.9256992744606627
Support Vector Machine,1.1454776076835418,2.680498257505893,0.952455897268232,0.8378581717455368,2.493870425148498,0.9559497951045681
