idsensore,date,value
5725,2010-01-01T00:00:00.000,5.2565
5725,2010-01-02T00:00:00.000,23.3792
5725,2010-01-03T00:00:00.000,20.95
5725,2010-01-04T00:00:00.000,8.8208
5725,2010-01-05T00:00:00.000,4.85
5725,2010-01-06T00:00:00.000,9.025
5725,2010-01-07T00:00:00.000,9.8583
5725,2010-01-08T00:00:00.000,11.9375
5725,2010-01-09T00:00:00.000,6.1208
5725,2010-01-10T00:00:00.000,14.5333
5725,2010-01-11T00:00:00.000,10.5708
5725,2010-01-12T00:00:00.000,12.6375
5725,2010-01-13T00:00:00.000,11.0833
5725,2010-01-14T00:00:00.000,9.5955
5725,2010-01-15T00:00:00.000,2.7833
5725,2010-01-16T00:00:00.000,1.9125
5725,2010-01-17T00:00:00.000,2.6917
5725,2010-01-18T00:00:00.000,1.1417
5725,2010-01-19T00:00:00.000,0.0
5725,2010-01-27T00:00:00.000,5.4333
5725,2010-01-28T00:00:00.000,3.225
5725,2010-01-29T00:00:00.000,1.9375
5725,2010-01-30T00:00:00.000,3.1667
5725,2010-01-31T00:00:00.000,22.6833
5725,2010-02-01T00:00:00.000,13.5
5725,2010-02-04T00:00:00.000,4.3875
5725,2010-02-05T00:00:00.000,3.2583
5725,2010-02-06T00:00:00.000,4.3958
5725,2010-02-07T00:00:00.000,7.3667
5725,2010-02-08T00:00:00.000,7.1833
5725,2010-02-09T00:00:00.000,6.2042
5725,2010-02-10T00:00:00.000,6.1458
5725,2010-02-11T00:00:00.000,11.95
5725,2010-02-12T00:00:00.000,20.4
5725,2010-02-13T00:00:00.000,11.4348
5725,2010-02-14T00:00:00.000,14.05
5725,2010-02-15T00:00:00.000,7.9417
5725,2010-02-16T00:00:00.000,17.3625
5725,2010-02-17T00:00:00.000,6.3833
5725,2010-02-18T00:00:00.000,16.3667
5725,2010-02-19T00:00:00.000,5.5208
5725,2010-02-20T00:00:00.000,16.3708
5725,2010-02-21T00:00:00.000,24.1667
5725,2010-02-22T00:00:00.000,20.2625
5725,2010-02-23T00:00:00.000,5.4333
5725,2010-02-24T00:00:00.000,9.9375
5725,2010-02-25T00:00:00.000,20.4
5725,2010-02-26T00:00:00.000,20.1958
5725,2010-02-27T00:00:00.000,17.825
5725,2010-02-28T00:00:00.000,23.6
5725,2010-03-01T00:00:00.000,9.325
5725,2010-03-02T00:00:00.000,18.3
5725,2010-03-03T00:00:00.000,12.9667
5725,2010-03-04T00:00:00.000,25.7875
5725,2010-03-05T00:00:00.000,28.25
5725,2010-03-06T00:00:00.000,27.9208
5725,2010-03-07T00:00:00.000,40.8792
5725,2010-03-08T00:00:00.000,43.7083
5725,2010-03-09T00:00:00.000,30.1125
5725,2010-03-10T00:00:00.000,17.5667
5725,2010-03-11T00:00:00.000,26.8227
5725,2010-03-12T00:00:00.000,22.0083
5725,2010-03-13T00:00:00.000,27.9792
5725,2010-03-14T00:00:00.000,32.2375
5725,2010-03-15T00:00:00.000,20.1083
5725,2010-03-16T00:00:00.000,13.3042
5725,2010-03-17T00:00:00.000,16.2
5725,2010-03-18T00:00:00.000,34.7375
5725,2010-03-19T00:00:00.000,39.1583
5725,2010-03-20T00:00:00.000,40.475
5725,2010-03-21T00:00:00.000,9.1917
5725,2010-03-22T00:00:00.000,3.2077
5725,2010-03-23T00:00:00.000,16.9417
5725,2010-03-24T00:00:00.000,23.4125
5725,2010-03-25T00:00:00.000,21.225
5725,2010-03-26T00:00:00.000,24.1333
5725,2010-03-27T00:00:00.000,28.7167
5725,2010-03-28T00:00:00.000,39.975
5725,2010-03-29T00:00:00.000,26.2208
5725,2010-03-30T00:00:00.000,15.4042
5725,2010-03-31T00:00:00.000,26.3167
5725,2010-04-01T00:00:00.000,22.7833
5725,2010-04-02T00:00:00.000,26.5375
5725,2010-04-03T00:00:00.000,16.1125
5725,2010-04-04T00:00:00.000,32.9042
5725,2010-04-05T00:00:00.000,47.5083
5725,2010-04-06T00:00:00.000,36.2708
5725,2010-04-07T00:00:00.000,40.8167
5725,2010-04-08T00:00:00.000,47.3375
5725,2010-04-09T00:00:00.000,40.8375
5725,2010-04-10T00:00:00.000,50.1458
5725,2010-04-11T00:00:00.000,58.7542
5725,2010-04-12T00:00:00.000,37.0292
5725,2010-04-13T00:00:00.000,35.3083
5725,2010-04-14T00:00:00.000,35.4
5725,2010-04-15T00:00:00.000,43.3542
5725,2010-04-16T00:00:00.000,37.3708
5725,2010-04-17T00:00:00.000,42.7292
5725,2010-04-18T00:00:00.000,51.6292
5725,2010-04-19T00:00:00.000,30.7583
5725,2010-04-20T00:00:00.000,49.2667
5725,2010-04-21T00:00:00.000,65.2
5725,2010-04-22T00:00:00.000,70.8792
5725,2010-04-23T00:00:00.000,44.0375
5725,2010-04-24T00:00:00.000,59.6667
5725,2010-04-25T00:00:00.000,70.9375
5725,2010-04-26T00:00:00.000,52.9625
5725,2010-04-27T00:00:00.000,21.2
5725,2010-04-29T00:00:00.000,81.2667
5725,2010-04-30T00:00:00.000,57.8833
5725,2010-05-01T00:00:00.000,80.1667
5725,2010-05-02T00:00:00.000,59.2083
5725,2010-05-03T00:00:00.000,39.6708
5725,2010-05-04T00:00:00.000,20.4167
5725,2010-05-05T00:00:00.000,19.225
5725,2010-05-06T00:00:00.000,25.975
5725,2010-05-07T00:00:00.000,27.7542
5725,2010-05-08T00:00:00.000,55.9292
5725,2010-05-09T00:00:00.000,58.4125
5725,2010-05-10T00:00:00.000,29.475
5725,2010-05-11T00:00:00.000,28.0
5725,2010-05-12T00:00:00.000,31.1
5725,2010-05-13T00:00:00.000,48.4333
5725,2010-05-14T00:00:00.000,41.0667
5725,2010-05-15T00:00:00.000,38.8792
5725,2010-05-16T00:00:00.000,60.0583
5725,2010-05-17T00:00:00.000,60.4417
5725,2010-05-18T00:00:00.000,53.625
5725,2010-05-19T00:00:00.000,62.1625
5725,2010-05-20T00:00:00.000,60.3792
5725,2010-05-21T00:00:00.000,57.0125
5725,2010-05-22T00:00:00.000,71.1958
5725,2010-05-23T00:00:00.000,92.2857
5725,2010-05-24T00:00:00.000,88.4417
5725,2010-05-25T00:00:00.000,96.3292
5725,2010-05-26T00:00:00.000,90.4958
5725,2010-05-27T00:00:00.000,59.0458
5725,2010-05-28T00:00:00.000,43.1583
5725,2010-05-29T00:00:00.000,49.5708
5725,2010-05-30T00:00:00.000,69.2292
5725,2010-05-31T00:00:00.000,61.15
5725,2010-06-01T00:00:00.000,59.0833
5725,2010-06-02T00:00:00.000,68.325
5725,2010-06-03T00:00:00.000,69.7417
5725,2010-06-04T00:00:00.000,70.0958
5725,2010-06-05T00:00:00.000,91.0583
5725,2010-06-06T00:00:00.000,106.575
5725,2010-06-07T00:00:00.000,74.6917
5725,2010-06-08T00:00:00.000,68.375
5725,2010-06-09T00:00:00.000,81.3875
5725,2010-06-10T00:00:00.000,64.0458
5725,2010-06-11T00:00:00.000,73.7458
5725,2010-06-12T00:00:00.000,66.0792
5725,2010-06-13T00:00:00.000,70.3792
5725,2010-06-14T00:00:00.000,66.2875
5725,2010-06-15T00:00:00.000,36.7708
5725,2010-06-16T00:00:00.000,38.0542
5725,2010-06-17T00:00:00.000,31.4333
5725,2010-06-18T00:00:00.000,47.7208
5725,2010-06-19T00:00:00.000,48.0542
5725,2010-06-20T00:00:00.000,36.4875
5725,2010-06-21T00:00:00.000,42.5917
5725,2010-06-22T00:00:00.000,53.9667
5725,2010-06-23T00:00:00.000,65.9417
5725,2010-06-24T00:00:00.000,82.9292
5725,2010-06-25T00:00:00.000,87.2167
