idsensore,date,value
6057,2010-01-01T00:00:00.000,5.1522
6057,2010-01-02T00:00:00.000,2.3875
6057,2010-01-03T00:00:00.000,1.8917
6057,2010-01-04T00:00:00.000,3.3167
6057,2010-01-05T00:00:00.000,4.1833
6057,2010-01-06T00:00:00.000,3.5542
6057,2010-01-07T00:00:00.000,4.8875
6057,2010-01-08T00:00:00.000,2.7833
6057,2010-01-09T00:00:00.000,3.65
6057,2010-01-10T00:00:00.000,2.5083
6057,2010-01-11T00:00:00.000,6.225
6057,2010-01-12T00:00:00.000,7.56
6057,2010-01-13T00:00:00.000,4.25
6057,2010-01-14T00:00:00.000,4.5125
6057,2010-01-15T00:00:00.000,5.4636
6057,2010-01-16T00:00:00.000,4.9167
6057,2010-01-17T00:00:00.000,4.4292
6057,2010-01-18T00:00:00.000,6.7833
6057,2010-01-19T00:00:00.000,6.6667
6057,2010-01-20T00:00:00.000,5.8667
6057,2010-01-21T00:00:00.000,5.7333
6057,2010-01-22T00:00:00.000,3.7667
6057,2010-01-23T00:00:00.000,4.025
6057,2010-01-24T00:00:00.000,2.7958
6057,2010-01-25T00:00:00.000,3.1522
6057,2010-01-26T00:00:00.000,4.1917
6057,2010-01-27T00:00:00.000,3.4458
6057,2010-01-28T00:00:00.000,3.7167
6057,2010-01-29T00:00:00.000,4.6792
6057,2010-01-30T00:00:00.000,3.6042
6057,2010-01-31T00:00:00.000,1.5958
6057,2010-02-01T00:00:00.000,3.0833
6057,2010-02-02T00:00:00.000,3.3833
6057,2010-02-03T00:00:00.000,5.6958
6057,2010-02-04T00:00:00.000,4.4083
6057,2010-02-05T00:00:00.000,4.8125
6057,2010-02-06T00:00:00.000,3.6958
6057,2010-02-07T00:00:00.000,5.0583
6057,2010-02-08T00:00:00.000,3.5792
6057,2010-02-09T00:00:00.000,2.8125
6057,2010-02-10T00:00:00.000,4.3208
6057,2010-02-11T00:00:00.000,2.4625
6057,2010-02-12T00:00:00.000,3.0125
6057,2010-02-13T00:00:00.000,3.6826
6057,2010-02-14T00:00:00.000,3.4542
6057,2010-02-15T00:00:00.000,3.1583
6057,2010-02-16T00:00:00.000,3.0571
6057,2010-02-17T00:00:00.000,3.6292
6057,2010-02-18T00:00:00.000,2.4292
6057,2010-02-19T00:00:00.000,2.15
6057,2010-02-20T00:00:00.000,1.7542
6057,2010-02-21T00:00:00.000,1.3625
6057,2010-02-22T00:00:00.000,1.3583
6057,2010-02-23T00:00:00.000,2.3125
6057,2010-02-24T00:00:00.000,3.2
6057,2010-02-25T00:00:00.000,3.9458
6057,2010-02-26T00:00:00.000,1.9292
6057,2010-02-27T00:00:00.000,1.9583
6057,2010-02-28T00:00:00.000,1.1833
6057,2010-03-01T00:00:00.000,2.6958
6057,2010-03-02T00:00:00.000,2.4458
6057,2010-03-03T00:00:00.000,2.4375
6057,2010-03-04T00:00:00.000,1.6
6057,2010-03-05T00:00:00.000,1.4417
6057,2010-03-06T00:00:00.000,1.2708
6057,2010-03-07T00:00:00.000,1.2
6057,2010-03-08T00:00:00.000,1.725
6057,2010-03-09T00:00:00.000,1.9083
6057,2010-03-10T00:00:00.000,2.0083
6057,2010-03-11T00:00:00.000,2.0542
6057,2010-03-12T00:00:00.000,2.55
6057,2010-03-13T00:00:00.000,2.825
6057,2010-03-14T00:00:00.000,2.2625
6057,2010-03-15T00:00:00.000,2.3583
6057,2010-03-16T00:00:00.000,2.0667
6057,2010-03-17T00:00:00.000,2.3958
6057,2010-03-18T00:00:00.000,1.5083
6057,2010-03-19T00:00:00.000,1.4
6057,2010-03-20T00:00:00.000,0.9917
6057,2010-03-21T00:00:00.000,1.3208
6057,2010-03-22T00:00:00.000,1.6792
6057,2010-03-23T00:00:00.000,1.5917
6057,2010-03-24T00:00:00.000,1.7429
6057,2010-03-25T00:00:00.000,1.475
6057,2010-03-26T00:00:00.000,1.2708
6057,2010-03-27T00:00:00.000,1.4583
6057,2010-03-28T00:00:00.000,1.1
6057,2010-03-29T00:00:00.000,1.2792
6057,2010-03-30T00:00:00.000,1.3458
6057,2010-03-31T00:00:00.000,1.525
6057,2010-04-01T00:00:00.000,1.2083
6057,2010-04-02T00:00:00.000,1.3375
6057,2010-04-03T00:00:00.000,1.1542
6057,2010-04-04T00:00:00.000,0.7917
6057,2010-04-05T00:00:00.000,0.6458
6057,2010-04-06T00:00:00.000,1.4917
6057,2010-04-07T00:00:00.000,1.5167
6057,2010-04-08T00:00:00.000,1.5708
6057,2010-04-09T00:00:00.000,1.9083
6057,2010-04-10T00:00:00.000,1.4083
6057,2010-04-11T00:00:00.000,0.7583
6057,2010-04-12T00:00:00.000,1.1792
6057,2010-04-13T00:00:00.000,2.08
6057,2010-04-14T00:00:00.000,2.5708
6057,2010-04-15T00:00:00.000,1.5625
6057,2010-04-16T00:00:00.000,1.6792
6057,2010-04-17T00:00:00.000,1.0333
6057,2010-04-18T00:00:00.000,0.8417
6057,2010-04-19T00:00:00.000,1.7625
6057,2010-04-20T00:00:00.000,1.8667
6057,2010-04-21T00:00:00.000,1.2958
6057,2010-04-22T00:00:00.000,1.0
6057,2010-04-23T00:00:00.000,1.0417
6057,2010-04-24T00:00:00.000,0.8958
6057,2010-04-25T00:00:00.000,0.7625
6057,2010-04-26T00:00:00.000,1.2958
6057,2010-04-27T00:00:00.000,1.2
6057,2010-04-28T00:00:00.000,1.5042
6057,2010-04-29T00:00:00.000,1.3083
6057,2010-04-30T00:00:00.000,1.125
6057,2010-05-01T00:00:00.000,0.6625
6057,2010-05-02T00:00:00.000,0.65
6057,2010-05-03T00:00:00.000,1.0167
6057,2010-05-04T00:00:00.000,0.7
6057,2010-05-07T00:00:00.000,0.0
6057,2010-05-28T00:00:00.000,2.0917
6057,2010-05-29T00:00:00.000,1.9417
6057,2010-05-30T00:00:00.000,1.1125
6057,2010-05-31T00:00:00.000,1.55
6057,2010-06-01T00:00:00.000,1.4458
6057,2010-06-02T00:00:00.000,1.0708
6057,2010-06-03T00:00:00.000,1.5
6057,2010-06-04T00:00:00.000,1.6875
6057,2010-06-05T00:00:00.000,1.5375
6057,2010-06-06T00:00:00.000,1.2
6057,2010-06-07T00:00:00.000,1.325
6057,2010-06-08T00:00:00.000,1.4917
6057,2010-06-09T00:00:00.000,1.85
6057,2010-06-10T00:00:00.000,2.1167
6057,2010-06-11T00:00:00.000,1.8917
6057,2010-06-12T00:00:00.000,1.5
6057,2010-06-13T00:00:00.000,0.7917
6057,2010-06-14T00:00:00.000,1.3208
6057,2010-06-15T00:00:00.000,1.8042
6057,2010-06-16T00:00:00.000,1.5083
6057,2010-06-17T00:00:00.000,1.8667
6057,2010-06-18T00:00:00.000,1.9542
6057,2010-06-19T00:00:00.000,1.2167
6057,2010-06-20T00:00:00.000,0.9667
6057,2010-06-21T00:00:00.000,1.85
6057,2010-06-22T00:00:00.000,1.7667
6057,2010-06-23T00:00:00.000,1.9125
6057,2010-06-24T00:00:00.000,1.9708
6057,2010-06-25T00:00:00.000,1.575
6057,2010-06-26T00:00:00.000,1.4917
6057,2010-06-27T00:00:00.000,1.0792
6057,2010-06-28T00:00:00.000,1.5708
6057,2010-06-29T00:00:00.000,1.6792
