idsensore,date,value
5504,2010-01-01T00:00:00.000,70.7261
5504,2010-01-02T00:00:00.000,47.1417
5504,2010-01-03T00:00:00.000,84.7625
5504,2010-01-04T00:00:00.000,84.6875
5504,2010-01-05T00:00:00.000,79.2792
5504,2010-01-06T00:00:00.000,88.3417
5504,2010-01-07T00:00:00.000,105.3583
5504,2010-01-08T00:00:00.000,79.45
5504,2010-01-09T00:00:00.000,79.525
5504,2010-01-10T00:00:00.000,61.4292
5504,2010-01-11T00:00:00.000,92.8958
5504,2010-01-12T00:00:00.000,129.6
5504,2010-01-13T00:00:00.000,93.0467
5504,2010-01-15T00:00:00.000,89.625
5504,2010-01-16T00:00:00.000,86.7125
5504,2010-01-17T00:00:00.000,66.65
5504,2010-01-18T00:00:00.000,86.5583
5504,2010-01-19T00:00:00.000,111.525
5504,2010-01-20T00:00:00.000,119.1542
5504,2010-01-21T00:00:00.000,108.6458
5504,2010-01-22T00:00:00.000,82.025
5504,2010-01-23T00:00:00.000,67.2458
5504,2010-01-24T00:00:00.000,64.0583
5504,2010-01-25T00:00:00.000,71.0875
5504,2010-01-26T00:00:00.000,80.825
5504,2010-01-27T00:00:00.000,89.9625
5504,2010-01-28T00:00:00.000,78.7708
5504,2010-01-29T00:00:00.000,89.7792
5504,2010-01-30T00:00:00.000,69.6542
5504,2010-01-31T00:00:00.000,51.3375
5504,2010-02-01T00:00:00.000,88.7917
5504,2010-02-02T00:00:00.000,94.9125
5504,2010-02-03T00:00:00.000,98.0583
5504,2010-02-04T00:00:00.000,102.9583
5504,2010-02-05T00:00:00.000,97.8083
5504,2010-02-06T00:00:00.000,84.4125
5504,2010-02-07T00:00:00.000,97.575
5504,2010-02-08T00:00:00.000,82.3
5504,2010-02-09T00:00:00.000,88.4375
5504,2010-02-10T00:00:00.000,83.5333
5504,2010-02-11T00:00:00.000,78.1333
5504,2010-02-12T00:00:00.000,58.575
5504,2010-02-13T00:00:00.000,90.4261
5504,2010-02-14T00:00:00.000,71.5042
5504,2010-02-15T00:00:00.000,79.2125
5504,2010-02-16T00:00:00.000,80.4125
5504,2010-02-17T00:00:00.000,84.6417
5504,2010-02-18T00:00:00.000,67.7208
5504,2010-02-19T00:00:00.000,77.3958
5504,2010-02-20T00:00:00.000,59.0542
5504,2010-02-21T00:00:00.000,58.55
5504,2010-02-22T00:00:00.000,78.1
5504,2010-02-23T00:00:00.000,70.5
5504,2010-02-24T00:00:00.000,83.3958
5504,2010-02-25T00:00:00.000,94.1917
5504,2010-02-26T00:00:00.000,69.3792
5504,2010-02-27T00:00:00.000,74.75
5504,2010-02-28T00:00:00.000,58.6417
5504,2010-03-01T00:00:00.000,78.5208
5504,2010-03-02T00:00:00.000,83.775
5504,2010-03-03T00:00:00.000,94.1
5504,2010-03-04T00:00:00.000,63.6667
5504,2010-03-05T00:00:00.000,64.9333
5504,2010-03-06T00:00:00.000,68.0833
5504,2010-03-07T00:00:00.000,55.7792
5504,2010-03-08T00:00:00.000,71.95
5504,2010-03-09T00:00:00.000,70.2125
5504,2010-03-10T00:00:00.000,74.4333
5504,2010-03-11T00:00:00.000,72.8208
5504,2010-03-12T00:00:00.000,83.7875
5504,2010-03-13T00:00:00.000,94.0792
5504,2010-03-14T00:00:00.000,91.3375
5504,2010-03-15T00:00:00.000,81.6875
5504,2010-03-16T00:00:00.000,81.4042
5504,2010-03-17T00:00:00.000,82.8042
5504,2010-03-18T00:00:00.000,68.1042
5504,2010-03-19T00:00:00.000,64.5833
5504,2010-03-20T00:00:00.000,73.6875
5504,2010-03-21T00:00:00.000,62.8792
5504,2010-03-22T00:00:00.000,79.5208
5504,2010-03-23T00:00:00.000,72.6125
5504,2010-03-24T00:00:00.000,86.1125
5504,2010-03-25T00:00:00.000,75.1375
5504,2010-03-26T00:00:00.000,68.9333
5504,2010-03-27T00:00:00.000,66.9583
5504,2010-03-28T00:00:00.000,48.525
5504,2010-03-29T00:00:00.000,74.8958
5504,2010-03-30T00:00:00.000,83.9625
5504,2010-03-31T00:00:00.000,62.6167
5504,2010-04-01T00:00:00.000,74.7667
5504,2010-04-02T00:00:00.000,84.4333
5504,2010-04-03T00:00:00.000,75.0667
5504,2010-04-04T00:00:00.000,46.9625
5504,2010-04-05T00:00:00.000,34.6292
5504,2010-04-06T00:00:00.000,74.4917
5504,2010-04-07T00:00:00.000,86.2917
5504,2010-04-08T00:00:00.000,78.7583
5504,2010-04-09T00:00:00.000,86.6667
5504,2010-04-10T00:00:00.000,76.1375
5504,2010-04-11T00:00:00.000,47.9333
5504,2010-04-12T00:00:00.000,72.275
5504,2010-04-13T00:00:00.000,72.8
5504,2010-04-14T00:00:00.000,71.4042
5504,2010-04-15T00:00:00.000,84.7917
5504,2010-04-16T00:00:00.000,92.325
5504,2010-04-17T00:00:00.000,70.1583
5504,2010-04-18T00:00:00.000,60.1167
5504,2010-04-19T00:00:00.000,69.0542
5504,2010-04-20T00:00:00.000,66.75
5504,2010-04-21T00:00:00.000,42.425
5504,2010-04-22T00:00:00.000,45.5083
5504,2010-04-23T00:00:00.000,87.8125
5504,2010-04-24T00:00:00.000,54.0625
5504,2010-04-25T00:00:00.000,47.3167
5504,2010-04-26T00:00:00.000,68.6375
5504,2010-04-27T00:00:00.000,61.5917
5504,2010-04-28T00:00:00.000,68.0333
5504,2010-04-29T00:00:00.000,67.0958
5504,2010-04-30T00:00:00.000,61.7417
5504,2010-05-01T00:00:00.000,39.4125
5504,2010-05-02T00:00:00.000,50.65
5504,2010-05-03T00:00:00.000,54.2333
5504,2010-05-04T00:00:00.000,65.2667
5504,2010-05-05T00:00:00.000,66.7333
5504,2010-05-06T00:00:00.000,48.5958
5504,2010-05-07T00:00:00.000,71.2375
5504,2010-05-08T00:00:00.000,48.3167
5504,2010-05-09T00:00:00.000,46.2208
5504,2010-05-10T00:00:00.000,68.2667
5504,2010-05-11T00:00:00.000,73.1125
5504,2010-05-12T00:00:00.000,67.1417
5504,2010-05-13T00:00:00.000,53.575
5504,2010-05-14T00:00:00.000,74.5792
5504,2010-05-15T00:00:00.000,53.5625
5504,2010-05-16T00:00:00.000,36.8042
5504,2010-05-17T00:00:00.000,43.1958
