Model,Test MAE,Test RMSE,Test R2,Train MAE,Train RMSE,Train R2
Random Forest,2.1262411719262015,2.942008701709627,0.9487812161995375,1.0082820620929285,1.3086078146332065,0.9901694378544194
Gradient Boosting,2.0402939851845443,2.876110723285721,0.951050015498402,0.0754582933026339,0.09599469328571848,0.9999471002298833
Ridge Regression,2.265627693100177,2.864901913007183,0.9514308088673681,1.8114921796705872,2.500785869624479,0.9640985203853597
Support Vector Machine,2.151417432924444,2.7841898002809,0.954128912938041,1.7693456199775381,2.5472162429723553,0.9627530286392396
