Model,Test MAE,Test RMSE,Test R2,Train MAE,Train RMSE,Train R2
Random Forest,1.0799814302464943,2.550927166408865,0.9847128896210439,0.7004456947659626,1.615167464100011,0.9935724399746132
Gradient Boosting,0.9401387000535872,2.2755735749845143,0.9878350298566747,0.304689329771138,0.7046811835197291,0.9987765214040268
Ridge Regression,1.8210774425193361,3.3695009648095664,0.9733277008345336,1.6693518277206079,3.211539202119637,0.9745880798967369
Support Vector Machine,1.0248722563804542,2.3697172327574503,0.9868076447665594,0.7137713904607713,1.9207623406403664,0.9909101170640127
