Model,Test MAE,Test RMSE,Test R2,Train MAE,Train RMSE,Train R2
Random Forest,1.7315470728694549,2.6333136888402255,0.9502816161436312,0.8113900240569891,1.0675282748759418,0.9911069481043053
Gradient Boosting,1.5835453310197136,2.5011453968363684,0.955147186812337,0.39272919854606114,0.5057765114742643,0.9980037755688205
Ridge Regression,1.9258189099036747,2.6436265235526846,0.9498914298222619,1.5973793782619266,2.0811719407306803,0.9662006788963291
Support Vector Machine,1.733980859036956,2.757103900614648,0.9454972927679439,0.9901998400776936,1.5140156904357687,0.9821123699110845
