date,value,Wind,Rain,Temp,Humidity,value_dayb
2014-11-26,42.0,1.2003,6.6,7.9174,91.5903,83.0
2014-11-27,41.0,1.1255,5.4,7.2433,91.0972,42.0
2014-11-28,39.0,0.941,10.6,8.6878,93.5789,41.0
2014-11-29,38.0,0.7094,2.4,11.7996,92.4458,39.0
2014-11-30,34.0,0.9992,8.2,12.2551,93.5625,38.0
2014-12-01,24.0,1.5015,13.2,12.8404,89.9035,34.0
2014-12-02,25.0,0.9456,0.8,11.0415,92.2778,24.0
2014-12-03,25.0,1.2688,0.0,10.1029,77.2014,25.0
2014-12-04,20.0,0.9253,0.0,9.522,86.1944,25.0
2014-12-05,32.0,0.9062,2.8,9.9004,90.9097,20.0
2014-12-06,30.0,0.7847,0.6,10.6282,87.3611,32.0
2014-12-07,18.0,1.2765,0.2,9.3798,83.1111,30.0
2014-12-08,34.0,0.9545,0.0,6.7338,91.8542,18.0
2014-12-09,23.0,1.7458,2.4,8.456,74.4792,34.0
2014-12-10,52.0,0.9713,14.2,6.364,71.1389,23.0
2014-12-11,58.0,1.2116,0.0,6.2866,71.1389,52.0
2014-12-12,79.0,0.979,0.0,5.6537,73.7014,58.0
2014-12-13,73.0,0.9758,0.2,6.2406,84.4444,79.0
2014-12-14,77.0,0.9394,0.8,6.8972,85.6389,73.0
2014-12-15,72.0,0.7122,4.2,7.7699,95.3611,77.0
2014-12-16,33.0,1.1305,15.0,8.862,89.2197,72.0
2014-12-17,55.0,0.7868,0.0,7.6288,91.1042,33.0
2014-12-18,61.0,0.909,0.0,7.4917,84.6319,55.0
2014-12-19,82.0,0.8106,0.6,7.4859,85.0,61.0
2014-12-20,49.0,0.9502,0.0,5.3297,96.5208,82.0
2014-12-21,43.0,1.1847,0.0,3.861,93.0556,49.0
2014-12-22,44.0,1.1906,0.0,3.1355,91.0903,43.0
2014-12-23,49.0,0.8466,0.0,3.4184,92.3819,44.0
2014-12-24,44.0,0.989,0.0,4.5586,92.1042,49.0
2014-12-25,50.0,0.9712,0.0,6.8693,82.4861,44.0
2014-12-26,22.0,1.6728,0.0,8.3316,44.1667,50.0
2014-12-27,35.0,1.3995,5.4,1.9458,80.0,22.0
2014-12-28,45.0,1.6709,0.0,1.1721,84.6042,35.0
2014-12-29,44.0,1.7647,0.0,3.7035,58.1736,45.0
2014-12-30,33.0,1.626,0.0,2.7588,51.9306,44.0
2014-12-31,40.0,1.187,0.0,0.2983,70.2778,33.0
2015-01-01,65.0,1.2842,0.0,1.6226,71.3264,40.0
2015-01-02,69.0,1.4434,0.0,4.2143,65.7569,65.0
2015-01-03,84.0,1.0018,0.0,5.7841,68.8125,69.0
2015-01-04,40.0,2.8514,0.0,10.1825,49.7083,84.0
2015-01-05,27.0,1.4353,0.0,8.5647,36.9792,40.0
2015-01-06,57.0,1.322,0.0,6.0909,54.0417,27.0
2015-01-08,83.0,1.2769,0.0,7.4558,68.5486,57.0
2015-01-10,50.0,2.244,0.0,10.3699,66.5347,83.0
2015-01-11,65.0,2.999,0.0,8.7171,56.4514,50.0
2015-01-12,39.0,1.6497,0.0,9.9686,36.3958,65.0
2015-01-13,74.0,0.9129,0.0,6.7533,57.0486,39.0
2015-01-15,76.0,1.1642,1.6,5.1638,82.1319,74.0
2015-01-16,63.0,1.1407,9.6,6.3433,92.4653,76.0
2015-01-17,32.0,1.521,10.4,8.2754,80.0069,63.0
2015-01-18,35.0,1.0018,0.0,6.6565,78.6667,32.0
2015-01-19,63.0,0.9199,0.0,5.3751,81.3819,35.0
2015-01-20,64.0,1.3224,0.0,5.9499,77.1319,63.0
2015-01-21,43.0,1.2768,16.6,4.4092,88.8678,64.0
2015-01-22,34.0,1.2051,9.2,4.3538,85.2901,43.0
2015-01-23,47.0,1.339,0.0,6.5851,83.2014,34.0
2015-01-24,67.0,0.8831,0.0,7.2566,75.8125,47.0
2015-01-25,17.0,1.569,0.0,8.3722,35.4583,67.0
2015-01-26,29.0,1.1038,0.0,6.6515,48.0833,17.0
2015-01-27,76.0,0.7534,0.0,4.4451,64.4653,29.0
2016-01-01,86.0,1.0305,0.0,3.0722,82.7778,76.0
2016-01-02,49.0,0.8817,6.8,1.6333,95.9167,86.0
2016-01-03,38.0,1.0381,0.8,1.8925,86.3889,49.0
2016-01-05,40.0,1.0939,0.6,3.505,87.7708,38.0
2016-01-06,41.0,1.5139,0.0,5.3853,79.5417,40.0
2016-01-07,48.0,1.0462,0.0,4.2415,79.7222,41.0
2016-01-08,60.0,1.1698,0.0,3.9593,82.3403,48.0
2016-01-09,58.0,0.8203,7.6,4.9508,92.5,60.0
2016-01-10,50.0,0.9226,0.4,5.6131,84.2708,58.0
2016-01-11,35.0,1.2333,0.4,6.7457,95.3264,50.0
2016-01-12,42.0,1.2943,0.0,7.7897,75.6389,35.0
2016-01-13,20.0,2.172,0.0,8.9204,43.0903,42.0
2016-01-14,36.0,1.2119,0.0,4.7622,62.3681,20.0
2016-01-15,30.0,2.3953,0.0,5.7558,53.2431,36.0
2016-01-16,29.0,2.1556,0.0,6.6685,38.9931,30.0
2016-01-18,25.0,1.1741,0.0,3.0308,30.0833,29.0
2016-01-19,55.0,1.0428,0.0,1.7601,42.4722,25.0
2016-01-20,75.0,1.0232,0.0,2.4149,47.8958,55.0
2016-01-26,65.0,1.1291,0.0,10.0415,65.9444,75.0
2016-02-01,60.0,1.1231,0.0,7.349,85.8264,65.0
2016-02-03,35.0,1.8538,7.0,8.9647,83.7014,60.0
2016-02-04,17.0,2.425,0.0,9.7912,33.0417,35.0
2016-02-05,41.0,1.5746,0.0,8.3227,51.8819,17.0
2016-02-06,60.0,0.9162,0.2,6.7885,72.3819,41.0
2016-02-07,46.0,0.9519,31.0,6.2592,93.2917,60.0
2016-02-08,18.0,1.1068,0.2,7.7976,84.5635,46.0
2016-02-09,36.0,1.2453,19.0,8.9789,87.3681,18.0
2016-02-10,11.0,2.288,0.2,9.4944,42.0972,36.0
2016-02-11,23.0,0.9042,0.0,7.8691,42.4097,11.0
2016-02-12,37.0,1.3601,3.6,6.0933,69.1042,23.0
2016-02-13,50.0,1.4097,0.2,4.8579,81.4792,37.0
2016-02-14,43.0,0.994,3.0,5.5588,88.6944,50.0
2016-02-15,38.0,1.1421,0.0,8.2315,76.3403,43.0
2016-02-16,25.0,1.2053,5.8,7.8703,87.8819,38.0
2016-02-17,15.0,1.5358,3.0,6.1269,89.9375,25.0
2016-02-19,45.0,1.3196,0.0,9.3446,62.3264,15.0
2016-02-20,21.0,1.3306,0.0,9.3283,51.2431,45.0
2016-02-21,31.0,1.4398,0.0,11.173,52.8472,21.0
2016-02-22,71.0,1.0751,0.0,10.2941,76.0486,31.0
2016-02-23,83.0,1.1383,0.2,10.6685,78.8056,71.0
2016-02-24,47.0,1.5917,0.0,10.0369,67.5952,83.0
2016-02-25,30.0,1.3516,0.0,8.0952,65.1458,47.0
2016-02-26,51.0,1.2095,2.6,6.5667,78.0417,30.0
2016-02-27,21.0,1.4654,14.0,5.4993,87.0,51.0
2016-02-29,24.0,1.275,16.6,9.7742,86.9931,21.0
2016-03-03,10.0,2.8947,0.2,10.6557,42.8333,24.0
2016-03-04,32.0,1.0975,0.0,7.9724,57.8681,10.0
2016-03-05,13.0,2.0397,26.6,4.8781,90.4511,32.0
2016-03-06,36.0,1.0326,0.0,4.1132,90.0084,13.0
2016-03-07,55.0,1.3892,0.0,5.8139,77.75,36.0
2016-03-08,41.0,1.5551,0.0,6.3734,71.2917,55.0
2016-03-09,23.0,1.484,0.0,6.9626,69.5139,41.0
2016-03-10,37.0,1.2819,0.0,10.2072,58.3542,23.0
2016-03-11,38.0,1.342,0.0,10.5376,60.0556,37.0
2016-03-12,39.0,1.2566,0.0,12.4146,56.3681,38.0
2016-03-13,24.0,1.3264,0.4,11.4509,59.0972,39.0
2016-03-14,24.0,1.3615,0.0,11.1585,53.2431,24.0
2016-03-15,42.0,1.5473,0.0,10.1352,57.3542,24.0
2016-03-16,14.0,2.4087,7.0,7.0624,62.2222,42.0
2016-03-17,30.0,1.2721,0.0,10.5108,50.2569,14.0
2016-03-18,43.0,1.1611,0.0,11.6539,51.4514,30.0
2016-03-19,33.0,1.5903,0.0,13.0047,48.6944,43.0
2016-03-20,23.0,1.8851,0.0,12.7497,60.1181,33.0
2016-03-21,35.0,1.2241,0.0,13.2145,61.3681,23.0
2016-03-22,51.0,1.2619,0.0,12.5317,67.3472,35.0
2016-03-23,35.0,1.6173,0.0,11.2,50.5417,51.0
2016-03-24,40.0,1.3086,0.0,11.5437,45.9514,35.0
2016-03-25,33.0,1.4903,0.0,11.9588,47.3333,40.0
2016-03-26,50.0,1.0946,0.0,12.5784,58.5764,33.0
2016-03-27,41.0,1.9552,5.2,12.5158,63.1319,50.0
2016-03-28,28.0,0.9606,1.6,11.1675,86.9931,41.0
2016-03-29,17.0,1.7596,0.0,14.5597,63.3611,28.0
2016-03-30,28.0,0.8751,0.0,14.4994,67.7292,17.0
2016-03-31,51.0,1.1029,0.0,15.4841,66.8958,28.0
2016-04-01,50.0,1.3138,0.0,14.7558,73.7708,51.0
2016-04-02,60.0,1.2492,0.0,15.7944,71.9722,50.0
2016-04-03,50.0,0.7747,0.0,17.0558,64.2014,60.0
2016-04-04,51.0,1.482,0.8,14.8974,72.8542,50.0
2016-04-05,61.0,1.3817,0.0,14.3707,76.8472,51.0
2016-04-06,78.0,1.1363,16.0,17.2581,66.6042,61.0
2016-04-08,54.0,1.2465,1.8,15.5879,68.4931,78.0
2016-04-09,24.0,1.5922,0.6,14.9478,64.9653,54.0
2016-04-10,13.0,1.7333,0.0,15.8176,50.9861,24.0
2016-04-11,21.0,2.2315,0.0,16.0836,50.9792,13.0
2016-04-12,22.0,1.6003,0.0,16.7806,49.9236,21.0
2016-04-13,28.0,1.5278,2.2,16.494,59.9514,22.0
2016-04-15,19.0,1.913,0.0,16.5258,53.0625,28.0
2016-04-16,24.0,1.3195,0.0,17.4208,48.4167,19.0
2016-04-17,26.0,1.7107,0.0,16.9661,62.2917,24.0
2016-04-18,22.0,2.1194,0.0,17.0312,53.3542,26.0
2016-04-19,31.0,1.9015,0.0,16.2701,47.0972,22.0
2016-04-20,25.0,1.6135,0.0,17.3849,48.9375,31.0
2016-04-21,30.0,1.533,0.0,17.6567,40.8472,25.0
2016-04-22,30.0,1.9483,0.0,18.0235,47.3403,30.0
2016-04-23,20.0,1.6262,3.4,15.8347,63.8542,30.0
2016-04-24,10.0,1.9417,0.2,14.6173,58.6944,20.0
2016-04-25,14.0,1.8825,0.0,12.7425,39.1389,10.0
2016-04-26,28.0,1.786,0.0,12.7125,52.0486,14.0
2016-04-27,16.0,2.2598,0.2,13.8722,41.6181,28.0
2016-04-28,25.0,1.9631,0.0,12.3087,48.1944,16.0
2016-04-29,34.0,1.503,0.0,14.728,49.6875,25.0
2016-04-30,19.0,1.7838,10.2,15.6709,46.375,34.0
2016-05-01,6.0,1.2724,10.4,10.5363,85.75,19.0
2016-05-02,12.0,1.3698,0.0,14.0758,69.2708,6.0
2016-05-03,24.0,2.1291,0.0,18.1452,47.3472,12.0
2016-05-04,12.0,1.7676,0.0,18.9743,23.0069,24.0
2016-05-05,20.0,1.2478,0.0,17.2849,41.7778,12.0
2016-05-06,27.0,1.1298,0.0,18.8153,42.0,20.0
2016-05-07,33.0,1.313,0.0,19.3149,42.9097,27.0
2016-05-08,29.0,1.6133,0.0,18.9997,45.625,33.0
2016-05-09,18.0,1.2999,2.0,15.6697,75.0972,29.0
2016-05-10,30.0,0.9581,3.4,15.8701,80.4236,18.0
2016-05-11,41.0,1.6805,25.8,14.6365,89.4514,30.0
2016-05-12,14.0,1.2394,9.6,14.4535,89.9653,41.0
2016-05-13,24.0,0.876,1.4,15.7494,77.2083,14.0
2016-05-14,26.0,1.5967,0.0,17.846,70.6042,24.0
2016-05-15,17.0,2.1399,0.0,17.7774,57.5764,26.0
2016-05-16,22.0,1.6473,0.0,15.4047,59.4236,17.0
2016-05-17,19.0,1.4317,0.0,16.6856,50.8611,22.0
2016-05-18,17.0,1.8029,0.0,17.5458,48.3056,19.0
2016-05-19,16.0,1.8292,20.8,13.1887,82.7778,17.0
2016-05-20,19.0,1.2862,0.0,17.9231,56.2917,16.0
2016-05-21,14.0,1.4984,0.0,21.2141,45.5833,19.0
2016-05-22,14.0,1.4212,0.0,22.1008,40.3403,14.0
2016-05-23,22.0,2.1777,5.0,16.8668,63.25,14.0
2016-05-24,17.0,2.039,0.0,19.1695,45.625,22.0
2016-05-26,20.0,1.3309,0.0,21.3849,45.4444,17.0
2016-05-27,37.0,1.073,0.0,23.7108,44.9375,20.0
2016-05-28,31.0,1.2728,0.0,24.3078,49.1944,37.0
2016-05-29,34.0,1.444,20.6,17.9702,83.3056,31.0
2016-05-30,21.0,0.981,68.0,16.4945,87.0139,34.0
2016-05-31,24.0,1.2708,4.2,17.5408,76.1944,21.0
2016-06-01,23.0,1.1331,8.0,17.6466,74.5486,24.0
2016-06-02,23.0,1.157,24.0,17.7018,78.375,23.0
2016-06-03,26.0,0.9274,7.6,18.8215,76.1594,23.0
2016-06-04,15.0,1.3783,16.2,18.5919,78.6528,26.0
2016-06-05,24.0,1.5101,2.8,19.6144,74.6597,15.0
2016-06-07,26.0,1.4098,0.0,23.1571,57.6042,24.0
2016-06-08,17.0,1.4975,6.4,21.8559,63.125,26.0
2016-06-10,24.0,1.2303,0.0,21.199,66.9375,17.0
2016-06-11,31.0,1.594,7.2,20.6933,70.8958,24.0
2016-06-13,8.0,1.7072,0.0,22.0908,56.9653,31.0
2016-06-17,19.0,2.5766,0.0,20.3585,55.8958,8.0
2016-06-18,22.0,1.6867,0.0,19.6453,56.5764,19.0
2016-06-19,18.0,0.9403,1.0,19.3351,63.8681,22.0
2016-06-20,16.0,1.3935,0.0,22.1386,52.1389,18.0
2016-06-21,22.0,1.338,0.0,24.5715,44.875,16.0
2016-06-22,39.0,1.3972,0.0,26.4665,46.5139,22.0
2016-06-24,47.0,1.2858,0.0,29.2115,50.7917,39.0
2016-06-25,35.0,1.9849,0.0,28.3663,48.2431,47.0
2016-06-26,25.0,1.7678,3.6,25.4038,55.5833,35.0
2016-06-27,4.0,1.2378,8.2,26.0574,44.3542,25.0
2016-06-29,11.0,1.2261,0.0,26.9488,41.9583,4.0
2016-06-30,14.0,1.938,0.0,26.3787,46.8264,11.0
2016-07-01,30.0,1.4101,0.0,26.8006,49.375,14.0
2016-07-02,18.0,1.3731,6.8,25.3217,58.9653,30.0
2016-07-03,16.0,1.0747,0.0,26.1142,57.2361,18.0
2016-07-04,23.0,1.5412,0.0,24.7412,50.8542,16.0
2016-07-05,25.0,1.4626,0.0,26.3771,50.8333,23.0
2016-07-06,25.0,1.2963,0.0,27.376,45.7639,25.0
2016-07-07,30.0,1.3228,0.0,27.4981,48.9097,25.0
2016-07-08,27.0,1.9455,4.0,26.6515,55.5625,30.0
2016-07-09,33.0,1.546,0.0,28.1722,50.875,27.0
2016-07-10,31.0,1.3603,0.0,29.7006,49.1667,33.0
2016-07-11,22.0,1.6556,0.0,29.4442,48.8056,31.0
2016-07-12,6.0,1.1269,12.2,25.1084,67.7917,22.0
2016-07-13,20.0,2.4769,11.8,23.3099,64.6528,6.0
2016-07-14,14.0,3.3956,0.0,22.6019,32.7569,20.0
2016-07-15,24.0,2.0242,0.0,22.7086,32.5347,14.0
2016-07-16,13.0,1.4536,0.0,23.3962,31.6181,24.0
2016-07-17,17.0,1.6095,0.0,24.652,41.3472,13.0
2016-07-18,19.0,1.7593,0.0,26.8056,40.4895,17.0
2016-07-19,33.0,1.1681,0.0,28.1198,42.0,19.0
2016-07-20,37.0,1.6012,0.0,29.0187,44.1806,33.0
2016-07-21,29.0,1.4935,0.0,28.102,47.2639,37.0
2016-07-22,19.0,1.597,0.0,26.4122,48.3403,29.0
2016-07-23,23.0,1.6226,0.0,25.3113,53.3611,19.0
2016-07-24,22.0,1.245,0.0,25.8884,53.2917,23.0
2016-07-25,29.0,1.255,0.0,28.381,47.6875,22.0
2016-07-26,20.0,1.5737,6.0,26.7397,56.4028,29.0
2016-07-27,17.0,1.6381,26.6,26.1134,58.2292,20.0
2016-07-28,28.0,1.466,1.8,24.6405,64.0,17.0
2016-07-29,26.0,1.4984,0.0,26.9885,51.9167,28.0
2016-07-30,19.0,1.4992,0.0,27.8708,45.7014,26.0
2016-07-31,9.0,1.6151,27.2,24.1583,70.0833,19.0
2016-08-01,11.0,1.4996,0.0,24.1262,64.9583,9.0
2016-08-02,23.0,1.4883,0.0,25.4338,49.5764,11.0
2016-08-03,21.0,1.1944,0.0,26.7533,51.2569,23.0
2016-08-04,23.0,1.2974,0.0,27.7519,50.2153,21.0
2016-08-05,5.0,3.0485,19.8,22.1294,59.0903,23.0
2016-08-06,12.0,1.6001,0.0,23.5376,41.3611,5.0
2016-08-07,25.0,1.0706,0.0,25.1951,40.5764,12.0
2016-08-08,25.0,1.3781,0.0,25.0094,45.7708,25.0
2016-08-09,19.0,1.4564,0.0,25.5647,50.1458,25.0
2016-08-10,8.0,1.6279,19.8,21.8091,68.6875,19.0
2016-08-11,10.0,1.6174,0.0,20.6981,49.8681,8.0
2016-08-12,12.0,1.3866,0.0,21.8098,46.6319,10.0
2016-08-13,10.0,1.0606,0.0,23.7219,49.1667,12.0
2016-08-14,13.0,1.0979,0.0,25.7822,50.8125,10.0
2016-08-15,19.0,1.4673,0.0,26.9245,46.6458,13.0
2016-08-16,21.0,1.4981,0.0,26.8486,44.1458,19.0
2016-08-17,17.0,2.1683,0.0,25.4471,53.8542,21.0
2016-08-18,18.0,1.4172,0.4,24.5549,58.5208,17.0
2016-08-19,16.0,1.0726,0.0,24.7962,60.7361,18.0
2016-08-20,28.0,1.3851,0.6,23.6431,71.4514,16.0
2016-08-21,19.0,1.3159,0.2,24.8814,58.2569,28.0
2016-08-22,15.0,1.4967,0.0,23.8706,44.7917,19.0
2016-08-23,21.0,1.0608,0.0,24.5307,46.2014,15.0
2016-08-24,26.0,1.0706,0.0,25.7151,45.6528,21.0
2016-08-25,26.0,1.2742,0.0,26.1086,47.75,26.0
2016-08-26,23.0,1.1113,0.0,26.0317,46.75,26.0
2016-08-27,24.0,0.9544,0.0,26.8697,46.1458,23.0
2016-08-28,27.0,1.5052,0.0,27.1336,45.4792,24.0
2016-08-29,22.0,1.6074,0.0,26.9535,49.5764,27.0
2016-08-30,14.0,1.3766,13.8,23.2824,67.9097,22.0
2016-08-31,19.0,1.0731,0.0,25.7018,51.6944,14.0
2016-09-01,28.0,1.2114,0.0,26.1742,51.4583,19.0
2016-09-02,31.0,1.1908,0.0,27.0333,50.5833,28.0
2016-09-03,36.0,1.0781,0.0,27.2625,48.6181,31.0
2016-09-04,34.0,1.4643,0.0,26.318,51.9236,36.0
2016-09-05,18.0,2.0829,0.0,26.3698,47.9028,34.0
2016-09-06,27.0,2.0151,0.0,24.1492,51.625,18.0
2016-09-07,23.0,1.5551,0.0,24.2487,44.3472,27.0
2016-09-08,38.0,1.1006,0.0,25.8701,41.9792,23.0
2016-09-09,37.0,1.109,0.0,26.4215,45.0208,38.0
2016-09-10,31.0,1.0893,0.0,26.1614,46.7431,37.0
2016-09-11,22.0,1.1199,0.0,26.5906,45.9097,31.0
2016-09-12,40.0,1.0981,0.0,26.6363,46.8542,22.0
2016-09-13,45.0,1.1286,0.0,26.5068,45.5069,40.0
2016-09-14,53.0,1.3019,0.0,25.9596,44.5208,45.0
2016-09-15,30.0,1.5625,13.2,22.0919,68.5625,53.0
2016-09-16,17.0,1.4898,0.0,20.7022,68.5347,30.0
2016-09-17,21.0,1.5902,0.0,19.9218,64.2847,17.0
2016-09-18,26.0,1.1366,0.8,19.8126,62.0694,21.0
2016-09-19,15.0,1.2022,0.0,22.2935,49.3403,26.0
2016-09-20,24.0,1.2555,0.0,21.8502,41.4097,15.0
2016-09-23,41.0,0.9574,0.0,19.6869,56.4097,24.0
2016-09-24,23.0,1.0919,0.0,20.7527,48.9792,41.0
2016-09-25,38.0,1.014,0.0,20.1692,51.6944,23.0
2016-09-26,47.0,1.038,0.0,20.5532,53.0625,38.0
2016-09-27,44.0,0.9946,0.0,20.6228,51.7708,47.0
2016-09-28,58.0,1.0308,0.0,20.4811,54.6944,44.0
2016-09-29,57.0,1.3389,0.0,20.56,56.2708,58.0
2016-09-30,33.0,1.4843,0.0,20.61,56.4583,57.0
