idsensore,date,value
10283,2010-01-01T00:00:00.000,71.0
10283,2010-01-02T00:00:00.000,15.0
10283,2010-01-03T00:00:00.000,20.0
10283,2010-01-04T00:00:00.000,35.0
10283,2010-01-05T00:00:00.000,47.0
10283,2010-01-06T00:00:00.000,44.0
10283,2010-01-07T00:00:00.000,79.0
10283,2010-01-08T00:00:00.000,25.0
10283,2010-01-09T00:00:00.000,20.0
10283,2010-01-10T00:00:00.000,15.0
10283,2010-01-11T00:00:00.000,48.0
10283,2010-01-12T00:00:00.000,70.0
10283,2010-01-13T00:00:00.000,44.0
10283,2010-01-14T00:00:00.000,50.0
10283,2010-01-15T00:00:00.000,55.0
10283,2010-01-16T00:00:00.000,64.0
10283,2010-01-17T00:00:00.000,85.0
10283,2010-01-18T00:00:00.000,98.0
10283,2010-01-19T00:00:00.000,59.0
10283,2010-01-23T00:00:00.000,54.0
10283,2010-01-24T00:00:00.000,69.0
10283,2010-01-25T00:00:00.000,64.0
10283,2010-01-26T00:00:00.000,70.0
10283,2010-01-27T00:00:00.000,62.0
10283,2010-01-28T00:00:00.000,75.0
10283,2010-01-29T00:00:00.000,104.0
10283,2010-01-30T00:00:00.000,80.0
10283,2010-01-31T00:00:00.000,26.0
10283,2010-02-01T00:00:00.000,37.0
10283,2010-02-02T00:00:00.000,26.0
10283,2010-02-03T00:00:00.000,45.0
10283,2010-02-04T00:00:00.000,76.0
10283,2010-02-05T00:00:00.000,58.0
10283,2010-02-06T00:00:00.000,37.0
10283,2010-02-07T00:00:00.000,53.0
10283,2010-02-08T00:00:00.000,43.0
10283,2010-02-09T00:00:00.000,65.0
10283,2010-02-10T00:00:00.000,75.0
10283,2010-02-11T00:00:00.000,32.0
10283,2010-02-12T00:00:00.000,30.0
10283,2010-02-13T00:00:00.000,51.0
10283,2010-02-14T00:00:00.000,72.0
10283,2010-02-15T00:00:00.000,75.0
10283,2010-02-16T00:00:00.000,56.0
10283,2010-02-24T00:00:00.000,36.0
10283,2010-02-25T00:00:00.000,64.0
10283,2010-02-26T00:00:00.000,21.0
10283,2010-02-27T00:00:00.000,11.0
10283,2010-02-28T00:00:00.000,16.0
10283,2010-03-01T00:00:00.000,31.0
10283,2010-03-02T00:00:00.000,37.0
10283,2010-03-03T00:00:00.000,55.0
10283,2010-03-04T00:00:00.000,15.0
10283,2010-03-05T00:00:00.000,7.0
10283,2010-03-06T00:00:00.000,17.0
10283,2010-03-07T00:00:00.000,21.0
10283,2010-03-08T00:00:00.000,25.0
10283,2010-03-09T00:00:00.000,27.0
10283,2010-03-10T00:00:00.000,28.0
10283,2010-03-11T00:00:00.000,30.0
10283,2010-03-12T00:00:00.000,52.0
10283,2010-03-13T00:00:00.000,71.0
10283,2010-03-14T00:00:00.000,71.0
10283,2010-03-15T00:00:00.000,42.0
10283,2010-03-16T00:00:00.000,19.0
10283,2010-03-17T00:00:00.000,30.0
10283,2010-03-18T00:00:00.000,15.0
10283,2010-03-19T00:00:00.000,20.0
10283,2010-03-21T00:00:00.000,22.0
10283,2010-03-23T00:00:00.000,43.0
10283,2010-03-24T00:00:00.000,40.0
10283,2010-03-25T00:00:00.000,35.0
10283,2010-03-26T00:00:00.000,32.0
10283,2010-03-27T00:00:00.000,16.0
10283,2010-03-28T00:00:00.000,14.0
10283,2010-03-29T00:00:00.000,13.0
10283,2010-03-30T00:00:00.000,27.0
10283,2010-03-31T00:00:00.000,9.0
10283,2010-04-01T00:00:00.000,7.0
10283,2010-04-02T00:00:00.000,10.0
10283,2010-04-03T00:00:00.000,22.0
10283,2010-04-04T00:00:00.000,12.0
10283,2010-04-05T00:00:00.000,2.0
10283,2010-04-07T00:00:00.000,30.0
10283,2010-04-08T00:00:00.000,37.0
10283,2010-04-13T00:00:00.000,16.0
10283,2010-04-14T00:00:00.000,22.0
10283,2010-04-15T00:00:00.000,19.0
10283,2010-04-16T00:00:00.000,25.0
10283,2010-04-17T00:00:00.000,20.0
10283,2010-04-18T00:00:00.000,17.0
10283,2010-04-19T00:00:00.000,19.0
10283,2010-04-20T00:00:00.000,21.0
10283,2010-04-21T00:00:00.000,17.0
10283,2010-04-22T00:00:00.000,16.0
10283,2010-04-23T00:00:00.000,16.0
10283,2010-04-24T00:00:00.000,26.0
10283,2010-04-25T00:00:00.000,15.0
10283,2010-04-26T00:00:00.000,21.0
10283,2010-04-27T00:00:00.000,6.0
10283,2010-04-28T00:00:00.000,19.0
10283,2010-04-29T00:00:00.000,22.0
10283,2010-04-30T00:00:00.000,19.0
10283,2010-05-01T00:00:00.000,16.0
10283,2010-05-02T00:00:00.000,16.0
10283,2010-05-03T00:00:00.000,6.0
10283,2010-05-04T00:00:00.000,7.0
10283,2010-05-05T00:00:00.000,9.0
10283,2010-05-06T00:00:00.000,7.0
10283,2010-05-07T00:00:00.000,10.0
10283,2010-05-08T00:00:00.000,11.0
10283,2010-05-09T00:00:00.000,10.0
10283,2010-05-10T00:00:00.000,16.0
10283,2010-05-11T00:00:00.000,19.0
10283,2010-05-12T00:00:00.000,10.0
10283,2010-05-13T00:00:00.000,9.0
10283,2010-05-14T00:00:00.000,13.0
10283,2010-05-15T00:00:00.000,12.0
10283,2010-05-16T00:00:00.000,4.0
10283,2010-05-17T00:00:00.000,11.0
10283,2010-05-18T00:00:00.000,17.0
10283,2010-05-19T00:00:00.000,16.0
10283,2010-05-20T00:00:00.000,19.0
10283,2010-05-21T00:00:00.000,15.0
