idsensore,date,value
6174,2011-01-01T00:00:00.000,74.2174
6174,2011-01-02T00:00:00.000,75.375
6174,2011-01-03T00:00:00.000,60.875
6174,2011-01-04T00:00:00.000,52.375
6174,2011-01-05T00:00:00.000,52.0
6174,2011-01-07T00:00:00.000,89.913
6174,2011-01-08T00:00:00.000,89.375
6174,2011-01-09T00:00:00.000,88.1667
6174,2011-01-10T00:00:00.000,89.8333
6174,2011-01-11T00:00:00.000,88.2083
6174,2011-01-12T00:00:00.000,84.8333
6174,2011-01-13T00:00:00.000,85.9167
6174,2011-01-14T00:00:00.000,92.2917
6174,2011-01-15T00:00:00.000,92.0833
6174,2011-01-16T00:00:00.000,90.8333
6174,2011-01-17T00:00:00.000,88.7917
6174,2011-01-18T00:00:00.000,86.9167
6174,2011-01-19T00:00:00.000,86.5833
6174,2011-01-20T00:00:00.000,82.0
6174,2011-01-21T00:00:00.000,62.8333
6174,2011-01-22T00:00:00.000,53.5833
6174,2011-01-23T00:00:00.000,54.0
6174,2011-01-24T00:00:00.000,58.1667
6174,2011-01-25T00:00:00.000,67.375
6174,2011-01-26T00:00:00.000,66.4167
6174,2011-01-27T00:00:00.000,70.4167
6174,2011-01-28T00:00:00.000,60.875
6174,2011-01-29T00:00:00.000,51.5
6174,2011-01-30T00:00:00.000,77.0417
6174,2011-01-31T00:00:00.000,79.875
6174,2011-02-01T00:00:00.000,82.875
6174,2011-02-02T00:00:00.000,85.4167
6174,2011-02-03T00:00:00.000,74.5833
6174,2011-02-04T00:00:00.000,63.7917
6174,2011-02-05T00:00:00.000,58.4583
6174,2011-02-06T00:00:00.000,58.7083
6174,2011-02-07T00:00:00.000,58.2083
6174,2011-02-08T00:00:00.000,63.6667
6174,2011-02-09T00:00:00.000,65.7917
6174,2011-02-10T00:00:00.000,64.5
6174,2011-02-11T00:00:00.000,64.1667
6174,2011-02-12T00:00:00.000,63.7083
6174,2011-02-13T00:00:00.000,78.625
6174,2011-02-14T00:00:00.000,80.75
6174,2011-02-15T00:00:00.000,89.5
6174,2011-02-16T00:00:00.000,86.875
6174,2011-02-17T00:00:00.000,81.3333
6174,2011-02-18T00:00:00.000,70.5833
6174,2011-02-19T00:00:00.000,62.5
6174,2011-02-20T00:00:00.000,77.125
6174,2011-02-21T00:00:00.000,74.8333
6174,2011-02-22T00:00:00.000,67.7083
6174,2011-02-23T00:00:00.000,61.7917
6174,2011-02-24T00:00:00.000,47.375
6174,2011-02-25T00:00:00.000,45.4167
6174,2011-02-26T00:00:00.000,43.6667
6174,2011-02-27T00:00:00.000,69.25
6174,2011-02-28T00:00:00.000,80.75
6174,2011-03-01T00:00:00.000,74.125
6174,2011-03-02T00:00:00.000,53.7917
6174,2011-03-03T00:00:00.000,74.3333
6174,2011-03-04T00:00:00.000,75.0417
6174,2011-03-05T00:00:00.000,69.4583
6174,2011-03-06T00:00:00.000,60.25
6174,2011-03-07T00:00:00.000,46.25
6174,2011-03-08T00:00:00.000,41.875
6174,2011-03-09T00:00:00.000,46.375
6174,2011-03-10T00:00:00.000,52.5833
6174,2011-03-11T00:00:00.000,64.0
6174,2011-03-12T00:00:00.000,63.2917
6174,2011-03-13T00:00:00.000,84.1667
6174,2011-03-14T00:00:00.000,72.0417
6174,2011-03-15T00:00:00.000,85.7083
6174,2011-03-16T00:00:00.000,89.5
6174,2011-03-17T00:00:00.000,86.2917
6174,2011-03-18T00:00:00.000,72.0833
6174,2011-03-19T00:00:00.000,69.75
6174,2011-03-20T00:00:00.000,59.5
6174,2011-03-21T00:00:00.000,40.4167
6174,2011-03-22T00:00:00.000,41.4167
6174,2011-03-23T00:00:00.000,43.875
6174,2011-03-24T00:00:00.000,41.8333
6174,2011-03-25T00:00:00.000,42.4167
6174,2011-03-26T00:00:00.000,59.6957
6174,2011-03-27T00:00:00.000,69.4167
6174,2011-03-28T00:00:00.000,74.625
6174,2011-03-29T00:00:00.000,64.5833
6174,2011-03-30T00:00:00.000,54.3333
6174,2011-03-31T00:00:00.000,52.7917
6174,2011-04-01T00:00:00.000,44.4167
6174,2011-04-02T00:00:00.000,44.6667
6174,2011-04-03T00:00:00.000,41.1667
6174,2011-04-04T00:00:00.000,44.2083
6174,2011-04-05T00:00:00.000,43.9583
6174,2011-04-06T00:00:00.000,39.625
6174,2011-04-07T00:00:00.000,40.0833
6174,2011-04-08T00:00:00.000,36.5417
6174,2011-04-09T00:00:00.000,28.375
6174,2011-04-10T00:00:00.000,28.0417
6174,2011-04-11T00:00:00.000,32.125
6174,2011-04-12T00:00:00.000,33.875
6174,2011-04-13T00:00:00.000,19.625
6174,2011-04-14T00:00:00.000,33.5
6174,2011-04-15T00:00:00.000,50.6667
6174,2011-04-16T00:00:00.000,39.75
6174,2011-04-17T00:00:00.000,34.6667
6174,2011-04-18T00:00:00.000,33.9167
6174,2011-04-19T00:00:00.000,35.125
6174,2011-04-20T00:00:00.000,33.5833
6174,2011-04-21T00:00:00.000,33.8333
6174,2011-04-22T00:00:00.000,34.6667
6174,2011-04-23T00:00:00.000,57.875
6174,2011-04-24T00:00:00.000,57.75
6174,2011-04-25T00:00:00.000,56.8333
6174,2011-04-26T00:00:00.000,52.5
6174,2011-04-27T00:00:00.000,51.875
6174,2011-04-28T00:00:00.000,51.2083
6174,2011-04-29T00:00:00.000,63.0417
6174,2011-04-30T00:00:00.000,61.2917
6174,2011-05-01T00:00:00.000,51.75
6174,2011-05-02T00:00:00.000,53.25
6174,2011-05-03T00:00:00.000,56.0417
6174,2011-05-04T00:00:00.000,52.2083
6174,2011-05-05T00:00:00.000,45.75
6174,2011-05-06T00:00:00.000,38.25
6174,2011-05-07T00:00:00.000,39.4583
6174,2011-05-08T00:00:00.000,37.9583
6174,2011-05-09T00:00:00.000,41.5417
6174,2011-05-10T00:00:00.000,37.9444
6174,2011-05-13T00:00:00.000,44.7
6174,2011-05-14T00:00:00.000,63.4583
6174,2011-05-15T00:00:00.000,59.4583
6174,2011-05-16T00:00:00.000,42.4167
6174,2011-05-17T00:00:00.000,36.9583
6174,2011-05-18T00:00:00.000,42.0417
6174,2011-05-19T00:00:00.000,39.5833
6174,2011-05-20T00:00:00.000,36.4167
6174,2011-05-21T00:00:00.000,35.7083
6174,2011-05-22T00:00:00.000,40.9167
6174,2011-05-23T00:00:00.000,39.8333
6174,2011-05-24T00:00:00.000,38.2083
6174,2011-05-25T00:00:00.000,44.1304
6174,2011-05-26T00:00:00.000,45.0
6174,2011-05-27T00:00:00.000,64.6087
6174,2011-05-28T00:00:00.000,44.4583
6174,2011-05-29T00:00:00.000,48.5417
6174,2011-05-30T00:00:00.000,40.75
6174,2011-05-31T00:00:00.000,54.5
6174,2011-06-01T00:00:00.000,82.0
6174,2011-06-02T00:00:00.000,68.0417
6174,2011-06-03T00:00:00.000,68.75
6174,2011-06-04T00:00:00.000,78.8333
6174,2011-06-05T00:00:00.000,80.625
6174,2011-06-06T00:00:00.000,71.2917
6174,2011-06-07T00:00:00.000,78.875
6174,2011-06-08T00:00:00.000,79.75
6174,2011-06-09T00:00:00.000,76.0
6174,2011-06-10T00:00:00.000,66.9583
6174,2011-06-11T00:00:00.000,71.125
6174,2011-06-12T00:00:00.000,65.625
6174,2011-06-13T00:00:00.000,73.2917
6174,2011-06-14T00:00:00.000,63.625
6174,2011-06-15T00:00:00.000,52.25
6174,2011-06-16T00:00:00.000,52.4783
6174,2011-06-17T00:00:00.000,63.25
6174,2011-06-18T00:00:00.000,60.4167
6174,2011-06-19T00:00:00.000,37.25
6174,2011-06-20T00:00:00.000,52.75
6174,2011-06-21T00:00:00.000,53.0833
6174,2011-06-22T00:00:00.000,51.875
6174,2011-06-23T00:00:00.000,65.75
6174,2011-06-24T00:00:00.000,53.25
6174,2011-06-25T00:00:00.000,45.375
6174,2011-06-26T00:00:00.000,43.75
6174,2011-06-27T00:00:00.000,49.1667
6174,2011-06-28T00:00:00.000,55.4167
6174,2011-06-29T00:00:00.000,60.5833
6174,2011-06-30T00:00:00.000,60.7273
6174,2011-07-04T00:00:00.000,58.1111
6174,2011-07-05T00:00:00.000,62.3333
6174,2011-07-06T00:00:00.000,58.5833
6174,2011-07-07T00:00:00.000,63.375
6174,2011-07-08T00:00:00.000,56.5
6174,2011-07-09T00:00:00.000,55.3333
6174,2011-07-10T00:00:00.000,56.375
6174,2011-07-11T00:00:00.000,55.0
6174,2011-07-12T00:00:00.000,55.0833
6174,2011-07-13T00:00:00.000,67.9583
6174,2011-07-14T00:00:00.000,55.4167
6174,2011-07-15T00:00:00.000,52.875
6174,2011-07-16T00:00:00.000,54.7083
6174,2011-07-17T00:00:00.000,59.6667
6174,2011-07-18T00:00:00.000,56.4167
6174,2011-07-19T00:00:00.000,65.8333
6174,2011-07-20T00:00:00.000,53.8333
6174,2011-07-21T00:00:00.000,40.25
6174,2011-07-22T00:00:00.000,49.2083
6174,2011-07-23T00:00:00.000,65.375
6174,2011-07-24T00:00:00.000,52.7917
6174,2011-07-25T00:00:00.000,47.5417
6174,2011-07-26T00:00:00.000,51.0833
6174,2011-07-27T00:00:00.000,62.375
6174,2011-07-28T00:00:00.000,60.1667
6174,2011-07-29T00:00:00.000,54.0
6174,2011-07-30T00:00:00.000,53.2083
6174,2011-07-31T00:00:00.000,53.7917
6174,2011-08-01T00:00:00.000,53.1667
6174,2011-08-02T00:00:00.000,54.5833
6174,2011-08-03T00:00:00.000,51.9583
6174,2011-08-04T00:00:00.000,54.375
6174,2011-08-05T00:00:00.000,62.7083
6174,2011-08-06T00:00:00.000,67.25
6174,2011-08-07T00:00:00.000,69.3333
6174,2011-08-08T00:00:00.000,66.4583
6174,2011-08-09T00:00:00.000,35.0417
6174,2011-08-10T00:00:00.000,28.8333
6174,2011-08-11T00:00:00.000,40.1667
6174,2011-08-12T00:00:00.000,48.0833
6174,2011-08-13T00:00:00.000,47.0
6174,2011-08-14T00:00:00.000,52.0
6174,2011-08-15T00:00:00.000,57.5833
6174,2011-08-16T00:00:00.000,55.0417
6174,2011-08-17T00:00:00.000,50.3333
6174,2011-08-18T00:00:00.000,49.3333
6174,2011-08-19T00:00:00.000,49.2917
6174,2011-08-20T00:00:00.000,46.5417
6174,2011-08-21T00:00:00.000,50.0
6174,2011-08-22T00:00:00.000,49.5417
6174,2011-08-23T00:00:00.000,44.4583
6174,2011-08-24T00:00:00.000,40.6667
6174,2011-08-25T00:00:00.000,34.375
6174,2011-08-26T00:00:00.000,40.0833
6174,2011-08-27T00:00:00.000,35.4583
6174,2011-08-28T00:00:00.000,27.625
6174,2011-08-29T00:00:00.000,39.375
6174,2011-08-30T00:00:00.000,39.75
6174,2011-08-31T00:00:00.000,51.75
6174,2011-09-01T00:00:00.000,62.7826
6174,2011-09-02T00:00:00.000,60.5
6174,2011-09-03T00:00:00.000,64.625
6174,2011-09-04T00:00:00.000,82.6667
6174,2011-09-05T00:00:00.000,74.4167
6174,2011-09-06T00:00:00.000,65.0417
6174,2011-09-07T00:00:00.000,66.2083
6174,2011-09-08T00:00:00.000,62.4583
6174,2011-09-09T00:00:00.000,58.75
6174,2011-09-10T00:00:00.000,64.9167
6174,2011-09-11T00:00:00.000,58.0
6174,2011-09-12T00:00:00.000,57.5
6174,2011-09-13T00:00:00.000,57.25
6174,2011-09-14T00:00:00.000,51.25
6174,2011-09-15T00:00:00.000,49.2917
6174,2011-09-16T00:00:00.000,56.7917
6174,2011-09-17T00:00:00.000,59.4167
6174,2011-09-18T00:00:00.000,86.5833
6174,2011-09-19T00:00:00.000,40.5417
6174,2011-09-20T00:00:00.000,39.2083
6174,2011-09-21T00:00:00.000,46.375
6174,2011-09-22T00:00:00.000,49.1667
6174,2011-09-23T00:00:00.000,56.7083
6174,2011-09-24T00:00:00.000,58.5
6174,2011-09-25T00:00:00.000,58.4167
6174,2011-09-26T00:00:00.000,59.9583
6174,2011-09-27T00:00:00.000,58.4167
6174,2011-09-28T00:00:00.000,55.875
6174,2011-09-29T00:00:00.000,53.625
6174,2011-09-30T00:00:00.000,53.913
6174,2011-10-04T00:00:00.000,50.0714
6174,2011-10-05T00:00:00.000,56.0
6174,2011-10-06T00:00:00.000,64.2917
6174,2011-10-07T00:00:00.000,40.5833
6174,2011-10-08T00:00:00.000,26.375
6174,2011-10-09T00:00:00.000,28.9167
6174,2011-10-10T00:00:00.000,33.5417
6174,2011-10-11T00:00:00.000,49.3333
6174,2011-10-12T00:00:00.000,51.6667
6174,2011-10-13T00:00:00.000,60.375
6174,2011-10-14T00:00:00.000,50.5417
6174,2011-10-15T00:00:00.000,44.7083
6174,2011-10-16T00:00:00.000,51.5
6174,2011-10-17T00:00:00.000,44.5417
6174,2011-10-18T00:00:00.000,52.125
6174,2011-10-19T00:00:00.000,69.913
6174,2011-10-20T00:00:00.000,71.0417
6174,2011-10-21T00:00:00.000,58.625
6174,2011-10-22T00:00:00.000,47.9583
6174,2011-10-23T00:00:00.000,53.7083
6174,2011-10-24T00:00:00.000,63.2083
6174,2011-10-25T00:00:00.000,88.5455
6174,2011-10-26T00:00:00.000,84.7692
6174,2011-10-27T00:00:00.000,78.3333
6174,2011-10-28T00:00:00.000,73.8333
6174,2011-10-29T00:00:00.000,78.375
6174,2011-10-30T00:00:00.000,82.5417
6174,2011-10-31T00:00:00.000,69.7083
6174,2011-11-01T00:00:00.000,72.8333
6174,2011-11-02T00:00:00.000,73.8333
6174,2011-11-03T00:00:00.000,73.5
6174,2011-11-04T00:00:00.000,90.3333
6174,2011-11-05T00:00:00.000,90.4583
6174,2011-11-06T00:00:00.000,88.2083
6174,2011-11-07T00:00:00.000,81.75
6174,2011-11-08T00:00:00.000,88.75
6174,2011-11-09T00:00:00.000,75.8333
6174,2011-11-10T00:00:00.000,84.5833
6174,2011-11-11T00:00:00.000,73.9333
6174,2011-11-12T00:00:00.000,54.9583
6174,2011-11-13T00:00:00.000,67.25
6174,2011-11-14T00:00:00.000,81.3636
6174,2011-11-15T00:00:00.000,85.0
6174,2011-11-16T00:00:00.000,82.1765
6174,2011-11-17T00:00:00.000,82.2941
6174,2011-11-18T00:00:00.000,84.25
6174,2011-11-19T00:00:00.000,84.3333
6174,2011-11-20T00:00:00.000,82.9333
6174,2011-11-21T00:00:00.000,90.0
6174,2011-11-24T00:00:00.000,61.4545
6174,2011-11-25T00:00:00.000,70.5833
6174,2011-11-26T00:00:00.000,75.25
6174,2011-11-27T00:00:00.000,74.875
6174,2011-11-28T00:00:00.000,77.2083
6174,2011-11-29T00:00:00.000,75.5217
6174,2011-11-30T00:00:00.000,74.9375
6174,2011-12-01T00:00:00.000,83.9444
6174,2011-12-02T00:00:00.000,80.8889
6174,2011-12-03T00:00:00.000,81.7895
6174,2011-12-04T00:00:00.000,81.75
6174,2011-12-05T00:00:00.000,78.1667
6174,2011-12-06T00:00:00.000,58.375
6174,2011-12-07T00:00:00.000,64.3333
6174,2011-12-08T00:00:00.000,58.2083
6174,2011-12-09T00:00:00.000,70.75
6174,2011-12-10T00:00:00.000,66.125
6174,2011-12-11T00:00:00.000,71.5833
6174,2011-12-12T00:00:00.000,82.1667
6174,2011-12-13T00:00:00.000,85.9583
6174,2011-12-14T00:00:00.000,87.5833
