idsensore,date,value
19007,2017-09-19T00:00:00.000,1.3068
19007,2017-09-20T00:00:00.000,1.1296
19007,2017-09-21T00:00:00.000,1.0484
19007,2017-09-22T00:00:00.000,1.1721
19007,2017-09-23T00:00:00.000,0.9904
19007,2017-09-24T00:00:00.000,1.5985
19007,2017-09-25T00:00:00.000,1.9386
19007,2017-09-26T00:00:00.000,1.1997
19007,2017-09-27T00:00:00.000,1.1233
19007,2017-09-28T00:00:00.000,1.359
19007,2017-09-29T00:00:00.000,1.5371
19007,2017-09-30T00:00:00.000,1.9622
19007,2017-10-01T00:00:00.000,1.8194
19007,2017-10-02T00:00:00.000,0.9078
19007,2017-10-03T00:00:00.000,0.7965
19007,2017-10-04T00:00:00.000,0.9775
19007,2017-10-05T00:00:00.000,1.3489
19007,2017-10-06T00:00:00.000,2.439
19007,2017-10-07T00:00:00.000,1.4349
19007,2017-10-08T00:00:00.000,1.4705
19007,2017-10-09T00:00:00.000,1.0335
19007,2017-10-10T00:00:00.000,1.0229
19007,2017-10-11T00:00:00.000,0.9041
19007,2017-10-12T00:00:00.000,0.8261
19007,2017-10-13T00:00:00.000,0.8324
19007,2017-10-14T00:00:00.000,0.8753
19007,2017-10-15T00:00:00.000,0.6906
19007,2017-10-16T00:00:00.000,0.6617
19007,2017-10-17T00:00:00.000,0.5954
19007,2017-10-18T00:00:00.000,0.704
19007,2017-10-19T00:00:00.000,1.5121
19007,2017-10-20T00:00:00.000,1.1342
19007,2017-10-21T00:00:00.000,0.8464
19007,2017-10-22T00:00:00.000,1.7513
19007,2017-10-23T00:00:00.000,3.1885
19007,2017-10-24T00:00:00.000,1.2824
19007,2017-10-25T00:00:00.000,1.2608
19007,2017-10-26T00:00:00.000,0.8156
19007,2017-10-27T00:00:00.000,1.8651
19007,2017-10-28T00:00:00.000,1.4123
19007,2017-10-29T00:00:00.000,2.5426
19007,2017-10-30T00:00:00.000,1.7131
19007,2017-10-31T00:00:00.000,1.3196
19007,2017-11-01T00:00:00.000,0.836
19007,2017-11-02T00:00:00.000,0.9904
19007,2017-11-03T00:00:00.000,1.0594
19007,2017-11-04T00:00:00.000,1.221
19007,2017-11-05T00:00:00.000,2.8634
19007,2017-11-06T00:00:00.000,1.4536
19007,2017-11-07T00:00:00.000,1.0789
19007,2017-11-08T00:00:00.000,1.1003
19007,2017-11-09T00:00:00.000,1.3415
19007,2017-11-10T00:00:00.000,1.1028
19007,2017-11-11T00:00:00.000,1.0259
19007,2017-11-12T00:00:00.000,1.4399
19007,2017-11-13T00:00:00.000,2.2555
19007,2017-11-14T00:00:00.000,1.1607
19007,2017-11-15T00:00:00.000,0.9559
19007,2017-11-16T00:00:00.000,0.7265
19007,2017-11-17T00:00:00.000,0.8562
19007,2017-11-18T00:00:00.000,0.7462
19007,2017-11-19T00:00:00.000,1.1467
19007,2017-11-20T00:00:00.000,1.1522
19007,2017-11-21T00:00:00.000,1.1546
19007,2017-11-22T00:00:00.000,1.2399
19007,2017-11-23T00:00:00.000,1.0644
19007,2017-11-24T00:00:00.000,0.8845
19007,2017-11-25T00:00:00.000,1.4026
19007,2017-11-26T00:00:00.000,3.2465
19007,2017-11-27T00:00:00.000,0.9587
19007,2017-11-28T00:00:00.000,1.1642
19007,2017-11-29T00:00:00.000,1.1003
19007,2017-11-30T00:00:00.000,2.1877
19007,2017-12-01T00:00:00.000,2.0472
19007,2017-12-02T00:00:00.000,1.5017
19007,2017-12-03T00:00:00.000,0.9681
19007,2017-12-04T00:00:00.000,1.0974
19007,2017-12-05T00:00:00.000,1.0097
19007,2017-12-06T00:00:00.000,1.0522
19007,2017-12-07T00:00:00.000,0.8989
19007,2017-12-08T00:00:00.000,1.3684
19007,2017-12-09T00:00:00.000,3.1921
19007,2017-12-10T00:00:00.000,1.2481
19007,2017-12-11T00:00:00.000,1.0127
19007,2017-12-12T00:00:00.000,1.1726
19007,2017-12-13T00:00:00.000,1.1621
19007,2017-12-14T00:00:00.000,1.3084
19007,2017-12-15T00:00:00.000,1.7851
19007,2017-12-16T00:00:00.000,1.526
19007,2017-12-17T00:00:00.000,1.5523
19007,2017-12-18T00:00:00.000,1.1041
19007,2017-12-19T00:00:00.000,1.2019
19007,2017-12-20T00:00:00.000,1.4101
19007,2017-12-21T00:00:00.000,0.9078
19007,2017-12-22T00:00:00.000,1.2323
19007,2017-12-23T00:00:00.000,0.9256
19007,2017-12-24T00:00:00.000,1.2047
19007,2017-12-25T00:00:00.000,0.8871
19007,2017-12-26T00:00:00.000,1.6701
