date,value,Rain,Wind,Temp,Humidity
2023-03-01,32.0,4.4,0.7819,5.9917,69.4236
2023-03-02,24.0,0.2,0.7473,7.8174,76.2986
2023-03-03,28.0,0.0,0.6285,10.363,64.4931
2023-03-04,37.0,0.0,0.6615,11.2431,61.5764
2023-03-05,42.0,0.0,0.8588,10.7991,63.7361
2023-03-07,21.0,0.0,0.6816,10.9651,62.3007
2023-03-08,21.0,0.0,0.6227,11.2233,63.7778
2023-03-09,17.0,1.0,0.8216,13.9047,64.7083
2023-03-10,23.0,0.0,1.7961,13.9892,62.6111
2023-03-11,5.0,0.0,1.7444,16.3642,36.5764
2023-03-12,13.0,0.0,2.187,12.9859,60.7569
2023-03-13,17.0,0.8,1.2972,12.2272,64.1597
2023-03-14,21.0,8.8,1.8751,11.9783,76.0625
2023-03-15,3.0,0.0,2.1824,12.7015,20.3611
2023-03-16,11.0,0.0,1.7256,11.0925,37.0139
2023-03-17,19.0,0.0,1.3068,10.9003,41.8125
2023-03-18,34.0,0.0,0.5372,12.0558,47.5139
2023-03-19,31.0,0.0,1.0301,12.4947,58.9514
2023-03-20,39.0,0.0,1.0119,12.4839,68.5833
2023-03-21,46.0,0.0,0.5303,14.1895,59.9583
2023-03-22,37.0,0.0,0.6781,16.1453,51.3472
2023-03-23,12.0,0.0,1.272,15.5549,56.2431
2023-03-24,9.0,0.0,1.1657,14.7497,67.0
2023-03-25,8.0,0.0,1.2144,16.6707,48.6736
2023-03-26,15.0,4.0,1.4677,12.062,67.875
2023-03-27,6.0,0.0,2.4541,12.8635,35.5347
2023-03-28,3.0,0.0,1.3183,12.0921,21.5833
2023-03-29,8.0,0.0,1.1956,13.0631,50.4236
2023-03-30,9.0,0.0,0.8147,14.1212,67.2708
2023-03-31,10.0,0.0,1.0461,13.5271,65.3264
2023-04-01,8.0,0.0,1.0722,14.9406,46.6181
2023-04-02,9.0,0.0,1.3994,15.2028,47.5972
2023-04-03,12.0,0.0,2.5941,13.7851,51.8958
2023-04-04,8.0,0.0,2.3348,10.2999,40.1458
2023-04-06,14.0,0.0,1.1174,10.5901,34.2014
2023-04-07,17.0,0.0,0.7751,11.3618,57.2986
2023-04-08,21.0,0.0,1.2711,13.0076,54.9236
2023-04-09,16.0,0.0,1.8908,13.3556,54.7986
2023-04-10,9.0,0.0,1.6501,13.8115,44.6042
2023-04-11,13.0,0.0,1.091,15.6554,51.2014
2023-04-13,14.0,5.6,1.7485,10.4622,77.3333
2023-04-14,3.0,0.0,1.3612,14.1293,39.1806
2023-04-15,7.0,0.0,1.2887,13.9878,47.3819
2023-04-16,7.0,0.0,1.6688,15.2113,50.8333
2023-04-18,8.0,0.0,1.1189,17.4277,41.5139
2023-04-19,11.0,0.4,1.4197,17.8056,46.1319
2023-04-20,11.0,28.6,3.0456,11.7891,90.2917
2023-04-21,7.0,1.0,1.2106,13.4632,80.9375
2023-04-22,11.0,0.0,0.703,16.1171,61.75
2023-04-23,12.0,2.4,1.0096,18.2022,51.1042
2023-04-24,5.0,1.4,1.2276,17.4572,57.3333
2023-04-25,3.0,0.2,2.139,15.1858,60.0625
2023-04-26,6.0,0.0,0.8443,16.1365,48.0903
2023-04-27,9.0,0.0,1.6098,17.1782,45.4444
2023-04-28,10.0,0.0,1.4907,18.0096,48.6806
2023-04-29,12.0,1.4,1.2271,18.0157,69.8333
2023-04-30,15.0,0.0,2.5652,18.7525,63.2517
2023-05-01,9.0,7.4,1.6142,16.351,63.8403
2023-05-02,6.0,4.8,1.5096,15.8567,74.9444
2023-05-03,5.0,0.0,1.1842,17.8687,60.4236
2023-05-04,9.0,0.0,1.2589,20.0451,50.5139
2023-05-05,15.0,0.0,1.1017,21.2264,50.4722
2023-05-07,8.0,0.0,1.3753,21.6403,55.875
2023-05-08,9.0,2.8,2.1612,19.6369,68.1458
2023-05-09,12.0,13.6,2.9596,18.8673,67.6084
2023-05-10,8.0,17.4,2.1053,14.0952,89.4028
2023-05-11,7.0,6.2,1.3734,15.6526,73.0417
2023-05-12,6.0,2.6,1.5391,13.9656,83.6736
2023-05-13,5.0,0.0,1.6163,15.5895,70.4028
2023-05-14,4.0,10.6,1.6455,15.3003,74.0764
2023-05-15,6.0,0.0,1.2128,17.5842,66.2014
2023-05-16,10.0,0.0,1.1035,16.6449,68.9375
2023-05-17,6.0,0.4,1.1045,16.3625,71.0417
2023-05-18,7.0,0.0,1.3174,17.169,63.3194
2023-05-19,10.0,7.2,1.9038,15.3025,78.0694
2023-05-20,7.0,3.6,0.9565,14.8748,92.625
2023-05-21,8.0,0.4,1.0667,18.9096,71.7153
2023-05-22,10.0,0.0,0.9757,22.0757,56.9021
2023-05-23,13.0,0.0,0.886,23.4317,52.2222
2023-05-24,13.0,19.0,1.3708,20.8437,63.1111
2023-05-25,8.0,0.0,1.8674,20.446,67.9722
2023-05-26,11.0,0.0,0.9049,22.7513,59.4444
2023-05-27,11.0,0.8,2.5385,23.3489,57.6071
2023-05-28,13.0,2.2,1.3237,22.3276,64.5069
2023-05-29,10.0,27.2,1.0038,22.2869,58.1049
2023-05-31,10.0,1.2,1.5042,21.9781,55.2708
2023-06-01,13.0,0.0,0.9399,23.9436,49.0833
2023-06-02,12.0,3.8,1.1409,24.0502,53.7222
2023-06-03,8.0,0.0,1.6253,22.6483,57.4306
2023-06-04,8.0,8.8,1.7986,20.6551,67.9514
2023-06-05,7.0,0.6,1.7022,19.7356,72.0069
2023-06-06,14.0,0.0,1.299,22.3433,61.875
2023-06-07,10.0,33.0,1.4881,21.7617,65.5208
2023-06-09,13.0,0.0,1.1345,23.2447,59.0139
2023-06-10,10.0,0.0,1.2515,23.4206,62.3889
2023-06-11,13.0,1.4,1.5188,24.4271,60.7778
2023-06-12,8.0,0.2,1.3124,24.3106,58.8671
2023-06-16,14.0,0.0,1.4556,25.3186,47.1111
2023-06-18,12.0,0.0,1.1347,25.7237,46.1806
2023-06-19,17.0,0.6,1.2427,26.2997,53.4965
2023-06-20,10.0,0.0,1.3436,27.3479,39.5714
2023-06-21,11.0,0.0,1.394,27.7517,41.3846
2023-06-22,19.0,0.0,1.1994,29.4388,47.4861
2023-06-23,9.0,0.0,1.8644,29.054,35.7917
2023-06-24,8.0,0.0,1.2056,28.5231,28.0694
2023-06-25,6.0,0.0,2.2229,27.7148,40.7902
2023-06-26,13.0,0.0,1.1876,29.218,42.6923
2023-06-27,24.0,0.0,1.1662,29.7446,43.8951
2023-06-28,12.0,0.0,3.0442,25.9138,53.5278
2023-06-29,9.0,0.0,2.116,25.7405,45.3819
2023-06-30,17.0,19.6,1.4986,20.4067,81.3264
2023-07-01,12.0,0.4,0.8978,22.7971,72.6944
2023-07-02,10.0,0.0,1.1171,26.3727,57.0139
2023-07-03,7.0,0.0,1.2729,26.662,54.3125
2023-07-04,8.0,1.8,1.9822,25.69,58.9375
2023-07-05,9.0,16.4,1.1844,24.1096,64.8194
2023-07-06,9.0,20.0,2.102,22.9912,66.7083
2023-07-07,8.0,0.0,1.1654,25.171,52.8542
2023-07-08,11.0,0.0,1.2605,27.8135,48.4792
2023-07-09,13.0,0.0,0.9008,29.2154,49.5208
2023-07-10,17.0,0.0,0.8471,30.9979,48.9653
2023-07-11,16.0,0.0,1.2517,31.6493,45.4755
2023-07-13,9.0,0.2,1.2494,25.5901,65.8681
2023-07-14,10.0,9.0,1.879,25.0888,64.375
2023-07-15,13.0,0.0,0.8983,28.5985,56.375
2023-07-16,13.0,0.0,0.934,29.9874,51.75
2023-07-17,12.0,0.0,1.4435,30.3413,51.4406
2023-07-18,18.0,0.0,1.281,30.2046,59.5278
2023-07-19,17.0,0.0,1.204,30.5378,60.0
2023-07-20,15.0,3.6,1.6198,28.2828,59.7917
2023-07-21,12.0,12.6,1.9949,25.2514,67.5887
2023-07-22,9.0,0.8,1.5343,25.4589,66.1111
2023-07-23,13.0,0.0,1.7458,27.1294,60.4583
2023-07-24,16.0,10.2,1.8001,24.2101,70.2292
2023-07-25,8.0,32.8,1.1126,23.8324,71.4266
2023-07-26,4.0,0.0,1.8743,25.476,26.2517
2023-07-27,6.0,0.0,1.741,23.9472,47.8056
2023-07-28,11.0,0.0,1.2496,25.4959,50.4653
2023-07-29,8.0,0.0,1.3016,26.4301,60.5664
2023-07-30,9.0,15.6,0.9705,25.5166,68.1458
2023-07-31,10.0,0.0,1.9108,27.3788,60.5139
2023-08-01,11.0,0.0,1.3458,26.1003,62.6389
2023-08-02,10.0,0.0,2.0283,26.1645,59.8681
2023-08-03,8.0,0.0,1.2522,27.2177,54.6944
2023-08-04,7.0,0.0,1.8777,23.8067,57.5105
2023-08-05,7.0,0.2,1.8177,22.7533,60.875
2023-08-06,3.0,0.0,1.9678,24.9638,36.8741
2023-08-07,1.0,0.0,2.2195,23.8611,21.8333
2023-08-08,5.0,0.0,1.0451,24.0715,30.3681
2023-08-09,7.0,0.0,0.8662,25.0749,37.1736
2023-08-10,10.0,0.0,1.755,25.8501,51.3147
2023-08-11,10.0,0.0,1.6954,26.8174,53.3732
2023-08-12,12.0,0.0,1.2621,28.0062,49.9861
2023-08-13,10.0,0.0,1.5232,29.07,50.2361
2023-08-14,13.0,0.0,1.1475,29.586,50.3403
2023-08-15,13.0,0.0,1.1199,29.6523,46.8264
2023-08-16,14.0,0.0,1.3866,29.7015,48.951
2023-08-17,10.0,1.0,1.1635,28.3627,53.2168
2023-08-18,11.0,0.0,1.0203,28.9158,49.2867
2023-08-19,17.0,0.0,1.2078,30.1042,52.2014
2023-08-20,16.0,0.0,1.5715,31.0868,49.5625
2023-08-21,16.0,0.0,0.8326,31.6944,46.1667
2023-08-22,16.0,0.0,0.8585,32.1409,45.2448
2023-08-23,16.0,0.0,1.0008,32.6308,43.2587
2023-08-24,17.0,0.0,1.2242,32.6838,43.6944
2023-08-25,17.0,0.0,1.3356,31.801,41.3077
2023-08-27,11.0,29.4,2.454,22.8606,77.7917
2023-08-28,5.0,31.6,2.4028,19.2345,81.7222
2023-08-29,3.0,2.4,1.0338,20.016,64.0
2023-08-30,6.0,0.0,0.9293,21.909,55.3916
2023-08-31,6.0,0.0,1.1273,22.5164,59.5278
2023-09-01,7.0,0.0,1.091,23.2265,57.7292
2023-09-02,10.0,0.0,0.8164,24.2655,56.972
2023-09-03,13.0,0.0,0.8959,25.0015,59.1667
2023-09-04,14.0,0.0,1.8291,25.7469,60.625
2023-09-05,7.0,0.0,2.0836,23.561,49.7133
2023-09-07,14.0,0.0,1.1214,24.5024,53.6667
2023-09-08,15.0,0.0,0.7817,25.1212,52.0208
2023-09-09,19.0,0.0,0.8098,25.2197,53.9507
2023-09-10,26.0,0.0,0.652,25.6555,58.4965
2023-09-11,28.0,0.0,0.7223,26.0367,57.9236
2023-09-12,21.0,0.0,1.0156,25.641,54.75
2023-09-13,19.0,5.0,1.041,22.5613,69.3333
2023-09-14,15.0,0.0,0.9295,22.8514,72.3472
2023-09-15,10.0,41.6,0.9544,21.2706,78.3194
2023-09-16,24.0,9.2,1.1802,22.1512,74.8611
2023-09-17,14.0,0.0,0.7678,22.5749,77.5556
2023-09-19,7.0,0.0,0.6123,22.4128,76.0556
2023-09-20,17.0,0.6,1.1806,22.0106,73.2639
2023-09-21,14.0,4.4,2.1851,20.4453,81.2431
2023-09-22,9.0,0.8,3.0442,20.1965,79.0347
2023-09-23,4.0,12.0,1.4962,17.7533,72.5
2023-09-24,4.0,0.0,0.6576,18.1146,56.042
2023-09-25,6.0,0.0,0.9606,19.0961,59.1389
2023-09-27,11.0,0.0,0.7334,21.7288,61.8194
2023-09-28,15.0,0.0,0.7322,21.8594,60.1875
2023-09-29,20.0,0.0,0.553,21.6756,62.2222
2023-09-30,27.0,0.0,0.5295,22.0703,63.8264
2023-10-01,31.0,0.0,0.6871,22.0869,65.1181
2023-10-02,39.0,0.0,0.5254,22.2157,68.0486
2023-10-03,41.0,0.0,0.8085,22.1411,68.9514
2023-10-04,26.0,0.0,1.3028,21.6799,70.4167
2023-10-05,16.0,0.0,0.9608,21.6796,60.875
2023-10-06,27.0,0.0,0.8592,21.1085,68.0556
2023-10-07,30.0,0.0,0.7444,20.9702,70.2014
2023-10-08,19.0,0.0,0.9182,22.0962,64.6944
2023-10-09,13.0,0.0,1.064,22.805,55.6875
2023-10-10,13.0,0.0,0.7928,22.2221,64.375
2023-10-11,35.0,0.0,0.5347,21.4669,70.7708
2023-10-12,31.0,0.0,0.7249,21.4372,69.9514
2023-10-13,12.0,0.0,0.8712,21.801,65.5972
2023-10-14,13.0,0.0,0.9658,20.9518,69.5208
2023-10-15,11.0,0.0,1.594,19.3139,55.0347
2023-10-16,2.0,0.0,2.3473,15.7262,48.1389
2023-10-17,9.0,0.0,0.7608,14.3699,53.5278
2023-10-19,22.0,4.2,0.75,12.7638,96.0556
2023-10-20,10.0,24.8,2.191,15.8621,93.6181
2023-10-22,5.0,2.4,0.721,16.4273,78.3681
2023-10-23,11.0,0.6,0.7064,15.8379,80.3264
2023-10-24,11.0,23.4,0.8526,14.476,95.9931
2023-10-25,18.0,0.0,0.7369,14.2623,91.8681
2023-10-26,26.0,2.8,0.9988,14.7294,91.5069
2023-10-27,12.0,8.2,1.3336,16.1743,83.8264
2023-10-28,15.0,0.0,0.8606,14.936,78.7778
2023-10-29,10.0,0.6,2.0892,14.7922,83.8819
2023-10-30,18.0,18.4,1.4885,14.9042,98.2778
2023-10-31,4.0,42.0,1.8146,14.2327,80.5625
2023-11-01,13.0,0.0,1.2626,12.3562,81.4722
2023-11-02,11.0,32.0,2.2899,11.8781,98.4236
2023-11-03,6.0,41.2,1.3978,11.8507,81.6944
2023-11-04,11.0,19.8,1.1143,9.393,82.1458
2023-11-06,15.0,0.0,1.0022,11.4713,81.9583
2023-11-07,19.0,0.0,0.9885,12.1581,80.3056
2023-11-08,14.0,0.0,0.5351,10.2829,74.8056
2023-11-09,17.0,7.0,0.7591,8.8841,86.0417
2023-11-11,12.0,0.0,1.1294,9.4912,71.0625
2023-11-12,19.0,0.0,1.0049,9.299,72.3681
2023-11-13,29.0,0.0,0.7296,9.775,75.7569
2023-11-14,38.0,0.0,0.7228,11.5021,83.3056
2023-11-15,20.0,0.0,1.3822,12.3114,81.8194
2023-11-16,21.0,0.0,0.7269,11.4017,64.6319
2023-11-17,13.0,0.0,1.9439,12.1599,47.5903
2023-11-18,5.0,0.0,0.8546,11.6261,44.6111
2023-11-19,24.0,0.0,0.584,10.2362,62.9931
2023-11-20,42.0,0.0,0.9744,9.2817,76.9653
2023-11-21,37.0,0.0,0.9707,11.0394,75.1944
2023-11-22,20.0,0.0,0.7001,9.9659,71.5347
2023-11-23,26.0,0.0,0.6466,9.1076,70.4056
2023-11-24,27.0,0.0,1.075,9.6488,60.9722
2023-11-25,1.0,0.0,1.9576,8.9286,26.7778
2023-11-26,5.0,0.0,1.4683,8.0728,35.1944
2023-11-27,18.0,0.8,1.0201,5.8803,59.8403
2023-11-28,22.0,0.4,1.7276,6.5584,69.4167
2023-11-29,12.0,0.0,1.1393,7.4417,47.3611
2023-11-30,17.0,6.8,0.774,4.8603,87.8681
2023-12-01,19.0,6.0,0.8883,5.4678,98.9792
2023-12-02,8.0,3.4,1.7627,8.074,64.8611
2023-12-03,6.0,0.0,0.7442,5.5731,62.7847
2023-12-04,18.0,0.4,0.8801,3.2928,77.0833
2023-12-05,27.0,0.0,0.8285,3.5803,84.7014
2023-12-06,33.0,0.0,0.6328,4.0547,79.7361
2023-12-07,47.0,0.0,0.5108,4.4587,75.9931
2023-12-08,26.0,1.2,0.7522,4.5151,82.4375
2023-12-09,24.0,1.0,0.8835,3.8869,94.2986
2023-12-10,25.0,0.4,1.3283,5.4974,92.5
2023-12-11,34.0,0.0,0.9193,6.1809,94.7639
2023-12-12,37.0,0.6,0.5898,6.2912,92.875
2023-12-13,34.0,1.4,0.6006,7.8448,95.75
2023-12-15,41.0,0.0,0.571,7.3783,83.5556
2023-12-16,22.0,0.0,0.7918,6.3976,73.4653
2023-12-17,36.0,0.0,0.8376,4.185,84.6319
2023-12-18,44.0,0.0,0.6755,6.0994,80.4097
2023-12-19,47.0,0.0,0.4861,6.8669,76.0069
2023-12-20,62.0,0.0,0.5481,6.3935,80.7902
2023-12-21,58.0,0.0,0.7602,5.7808,81.0972
2023-12-22,11.0,0.0,1.7631,12.78,42.0972
2023-12-23,9.0,0.0,1.6047,13.3717,44.5278
2023-12-24,8.0,0.0,1.8703,12.1106,63.6528
2023-12-25,16.0,0.0,0.5695,10.3236,76.875
2023-12-26,35.0,0.0,0.7406,10.4378,80.6389
2023-12-27,39.0,0.0,0.5432,9.8042,78.9583
2023-12-28,39.0,0.0,0.546,9.6228,76.9931
2023-12-29,27.0,0.0,0.7578,9.2009,74.1528
2023-12-30,28.0,0.0,0.7132,9.4251,73.75
2024-01-01,38.0,0.2,0.9824,6.1697,93.9861
