idsensore,data,valore
6597,2011-01-01,80.9565217391304348
6597,2011-01-02,86.2083333333333333
6597,2011-01-03,68.4166666666666667
6597,2011-01-04,58.2083333333333333
6597,2011-01-05,59.2500000000000000
6597,2011-01-06,73.7083333333333333
6597,2011-01-07,99.0000000000000000
6597,2011-01-08,99.0000000000000000
6597,2011-01-09,99.0000000000000000
6597,2011-01-10,99.0000000000000000
6597,2011-01-11,98.5833333333333333
6597,2011-01-12,95.8333333333333333
6597,2011-01-13,91.8750000000000000
6597,2011-01-14,98.7500000000000000
6597,2011-01-15,99.0000000000000000
6597,2011-01-16,99.0000000000000000
6597,2011-01-17,96.1666666666666667
6597,2011-01-18,95.4166666666666667
6597,2011-01-19,94.2083333333333333
6597,2011-01-20,92.2083333333333333
6597,2011-01-21,71.6250000000000000
6597,2011-01-22,59.7500000000000000
6597,2011-01-23,60.1666666666666667
6597,2011-01-24,60.8750000000000000
6597,2011-01-25,70.3750000000000000
6597,2011-01-26,71.7916666666666667
6597,2011-01-27,74.0833333333333333
6597,2011-01-28,64.1250000000000000
6597,2011-01-29,52.0416666666666667
6597,2011-01-30,82.8333333333333333
6597,2011-01-31,87.8333333333333333
6597,2011-02-01,93.1666666666666667
6597,2011-02-02,92.7083333333333333
6597,2011-02-03,80.2500000000000000
6597,2011-02-04,72.7083333333333333
6597,2011-02-05,62.7083333333333333
6597,2011-02-06,67.7083333333333333
6597,2011-02-07,65.8333333333333333
6597,2011-02-08,69.2916666666666667
6597,2011-02-09,71.4166666666666667
6597,2011-02-10,69.5000000000000000
6597,2011-02-11,69.8333333333333333
6597,2011-02-12,68.1666666666666667
6597,2011-02-13,86.2916666666666667
6597,2011-02-14,91.0416666666666667
6597,2011-02-15,98.3333333333333333
6597,2011-02-16,99.0000000000000000
6597,2011-02-17,93.2916666666666667
6597,2011-02-18,79.3333333333333333
6597,2011-02-19,69.0000000000000000
6597,2011-02-20,86.3333333333333333
6597,2011-02-21,80.5833333333333333
6597,2011-02-22,70.5652173913043478
6597,2011-02-23,67.7083333333333333
6597,2011-02-24,49.9583333333333333
6597,2011-02-25,47.2083333333333333
6597,2011-02-26,46.3750000000000000
6597,2011-02-27,73.7500000000000000
6597,2011-02-28,95.2083333333333333
6597,2011-03-01,84.0000000000000000
6597,2011-03-02,54.4583333333333333
6597,2011-03-03,82.1666666666666667
6597,2011-03-04,86.9583333333333333
6597,2011-03-05,75.8750000000000000
6597,2011-03-06,66.4166666666666667
6597,2011-03-07,46.5416666666666667
6597,2011-03-08,43.8750000000000000
6597,2011-03-09,49.2916666666666667
6597,2011-03-10,52.5833333333333333
6597,2011-03-11,66.1666666666666667
6597,2011-03-12,63.5000000000000000
6597,2011-03-13,96.3750000000000000
6597,2011-03-14,81.6250000000000000
6597,2011-03-15,95.3750000000000000
6597,2011-03-16,99.0000000000000000
6597,2011-03-17,98.8750000000000000
6597,2011-03-18,79.3750000000000000
6597,2011-03-19,77.7083333333333333
6597,2011-03-20,69.6250000000000000
6597,2011-03-21,41.0000000000000000
6597,2011-03-22,44.5416666666666667
6597,2011-03-23,47.4583333333333333
6597,2011-03-24,43.4166666666666667
6597,2011-03-25,42.7916666666666667
6597,2011-03-26,58.5416666666666667
6597,2011-03-27,72.6666666666666667
6597,2011-03-28,82.5833333333333333
6597,2011-03-29,66.6666666666666667
6597,2011-03-30,53.1250000000000000
6597,2011-03-31,53.3333333333333333
6597,2011-04-01,43.9583333333333333
6597,2011-04-02,43.8333333333333333
6597,2011-04-03,43.2500000000000000
6597,2011-04-04,41.7500000000000000
6597,2011-04-05,45.1250000000000000
6597,2011-04-06,32.6250000000000000
6597,2011-04-07,39.1666666666666667
6597,2011-04-08,33.0833333333333333
6597,2011-04-09,26.2500000000000000
6597,2011-04-10,24.6250000000000000
6597,2011-04-11,29.0416666666666667
6597,2011-04-12,34.8750000000000000
6597,2011-04-13,18.1666666666666667
6597,2011-04-14,30.4166666666666667
6597,2011-04-15,48.7500000000000000
6597,2011-04-16,38.1666666666666667
6597,2011-04-17,31.3333333333333333
6597,2011-04-18,33.2083333333333333
6597,2011-04-19,34.1666666666666667
6597,2011-04-20,32.6250000000000000
6597,2011-04-21,31.6250000000000000
6597,2011-04-22,31.8750000000000000
6597,2011-04-23,54.6666666666666667
6597,2011-04-24,54.6666666666666667
6597,2011-04-25,51.9583333333333333
6597,2011-04-26,47.5833333333333333
6597,2011-04-27,47.4583333333333333
6597,2011-04-28,46.2083333333333333
6597,2011-04-29,61.1250000000000000
6597,2011-04-30,62.6250000000000000
6597,2011-05-01,50.3750000000000000
6597,2011-05-02,49.0000000000000000
6597,2011-05-03,59.6250000000000000
6597,2011-05-04,46.2083333333333333
6597,2011-05-05,41.3750000000000000
6597,2011-05-06,34.3333333333333333
6597,2011-05-07,36.0416666666666667
6597,2011-05-08,34.4166666666666667
6597,2011-05-09,36.4583333333333333
6597,2011-05-10,33.9583333333333333
6597,2011-05-11,34.8750000000000000
6597,2011-05-12,35.1666666666666667
6597,2011-05-13,44.7083333333333333
6597,2011-05-14,63.7083333333333333
6597,2011-05-15,59.2500000000000000
6597,2011-05-16,38.5833333333333333
6597,2011-05-17,31.5000000000000000
6597,2011-05-18,37.0833333333333333
6597,2011-05-19,34.4583333333333333
6597,2011-05-20,31.7500000000000000
6597,2011-05-21,30.7083333333333333
6597,2011-05-22,34.5000000000000000
6597,2011-05-23,33.4166666666666667
6597,2011-05-24,31.7083333333333333
6597,2011-05-25,36.0000000000000000
6597,2011-05-26,36.7500000000000000
