idsensore,date,value
5911,2011-01-01T00:00:00.000,3.5904
5911,2011-01-02T00:00:00.000,2.4333
5911,2011-01-03T00:00:00.000,2.8454
5911,2011-01-04T00:00:00.000,1.735
5911,2011-01-05T00:00:00.000,1.7908
5911,2011-01-06T00:00:00.000,1.2108
5911,2011-01-07T00:00:00.000,1.1925
5911,2011-01-08T00:00:00.000,2.83
5911,2011-01-09T00:00:00.000,4.4867
5911,2011-01-10T00:00:00.000,5.0396
5911,2011-01-11T00:00:00.000,6.0171
5911,2011-01-12T00:00:00.000,5.0433
5911,2011-01-13T00:00:00.000,4.5008
5911,2011-01-14T00:00:00.000,3.8188
5911,2011-01-15T00:00:00.000,4.5738
5911,2011-01-16T00:00:00.000,3.5938
5911,2011-01-17T00:00:00.000,2.1525
5911,2011-01-18T00:00:00.000,2.5308
5911,2011-01-19T00:00:00.000,2.2733
5911,2011-01-20T00:00:00.000,2.6817
5911,2011-01-21T00:00:00.000,3.0873
5911,2011-01-22T00:00:00.000,2.2792
5911,2011-01-23T00:00:00.000,3.1719
5911,2011-01-24T00:00:00.000,3.2206
5911,2011-01-25T00:00:00.000,1.8118
5911,2011-01-26T00:00:00.000,3.1495
5911,2011-01-27T00:00:00.000,3.8942
5911,2011-01-28T00:00:00.000,4.9654
5911,2011-01-29T00:00:00.000,3.3404
5911,2011-01-30T00:00:00.000,2.1779
5911,2011-01-31T00:00:00.000,4.1992
5911,2011-02-01T00:00:00.000,2.8233
5911,2011-02-02T00:00:00.000,2.4524
5911,2011-02-03T00:00:00.000,5.5764
5911,2011-02-04T00:00:00.000,5.8855
5911,2011-02-05T00:00:00.000,7.6771
5911,2011-02-06T00:00:00.000,7.5712
5911,2011-02-07T00:00:00.000,8.4542
5911,2011-02-08T00:00:00.000,8.4671
5911,2011-02-09T00:00:00.000,8.1525
5911,2011-02-10T00:00:00.000,7.9167
5911,2011-02-11T00:00:00.000,8.39
5911,2011-02-12T00:00:00.000,9.4479
5911,2011-02-13T00:00:00.000,7.81
5911,2011-02-14T00:00:00.000,7.8225
5911,2011-02-15T00:00:00.000,7.1892
5911,2011-02-16T00:00:00.000,5.9292
5911,2011-02-17T00:00:00.000,6.9467
5911,2011-02-18T00:00:00.000,8.8946
5911,2011-02-19T00:00:00.000,9.1129
5911,2011-02-20T00:00:00.000,7.51
5911,2011-02-21T00:00:00.000,7.2558
5911,2011-02-22T00:00:00.000,5.4583
5911,2011-02-23T00:00:00.000,5.0642
5911,2011-02-24T00:00:00.000,5.0371
5911,2011-02-25T00:00:00.000,5.1137
5911,2011-02-26T00:00:00.000,5.03
5911,2011-02-27T00:00:00.000,4.5075
5911,2011-02-28T00:00:00.000,4.5287
5911,2011-03-01T00:00:00.000,7.0371
5911,2011-03-02T00:00:00.000,4.6854
5911,2011-03-03T00:00:00.000,3.0008
5911,2011-03-04T00:00:00.000,6.31
5911,2011-03-05T00:00:00.000,8.3742
5911,2011-03-06T00:00:00.000,9.9442
5911,2011-03-07T00:00:00.000,6.59
5911,2011-03-08T00:00:00.000,4.9221
5911,2011-03-09T00:00:00.000,5.9887
5911,2011-03-10T00:00:00.000,8.4996
5911,2011-03-11T00:00:00.000,9.5404
5911,2011-03-12T00:00:00.000,10.4088
5911,2011-03-13T00:00:00.000,7.8788
5911,2011-03-14T00:00:00.000,10.0183
5911,2011-03-15T00:00:00.000,10.7808
5911,2011-03-16T00:00:00.000,10.2475
5911,2011-03-17T00:00:00.000,10.1242
5911,2011-03-18T00:00:00.000,12.7608
5911,2011-03-19T00:00:00.000,12.795
5911,2011-03-20T00:00:00.000,10.8825
5911,2011-03-21T00:00:00.000,9.7596
5911,2011-03-22T00:00:00.000,10.8467
5911,2011-03-23T00:00:00.000,12.6925
5911,2011-03-24T00:00:00.000,14.4329
5911,2011-03-25T00:00:00.000,14.0478
5911,2011-03-26T00:00:00.000,13.1083
5911,2011-03-27T00:00:00.000,11.6337
5911,2011-03-28T00:00:00.000,12.2788
5911,2011-03-29T00:00:00.000,14.0579
5911,2011-03-30T00:00:00.000,14.8642
5911,2011-03-31T00:00:00.000,15.835
5911,2011-04-01T00:00:00.000,17.7592
5911,2011-04-02T00:00:00.000,18.6608
5911,2011-04-03T00:00:00.000,18.7433
5911,2011-04-04T00:00:00.000,18.0938
5911,2011-04-05T00:00:00.000,15.9981
5911,2011-04-06T00:00:00.000,20.5912
5911,2011-04-07T00:00:00.000,20.6979
5911,2011-04-08T00:00:00.000,22.4625
5911,2011-04-09T00:00:00.000,23.8917
5911,2011-04-10T00:00:00.000,21.9938
5911,2011-04-11T00:00:00.000,20.3342
5911,2011-04-12T00:00:00.000,19.6942
5911,2011-04-13T00:00:00.000,15.1146
5911,2011-04-14T00:00:00.000,12.7592
5911,2011-04-15T00:00:00.000,11.9925
5911,2011-04-16T00:00:00.000,14.1683
5911,2011-04-17T00:00:00.000,15.3275
5911,2011-04-18T00:00:00.000,15.8408
5911,2011-04-19T00:00:00.000,16.7858
5911,2011-04-20T00:00:00.000,17.9929
5911,2011-04-21T00:00:00.000,18.4738
5911,2011-04-22T00:00:00.000,18.4488
5911,2011-04-23T00:00:00.000,15.895
5911,2011-04-24T00:00:00.000,17.8329
5911,2011-04-25T00:00:00.000,18.9533
5911,2011-04-26T00:00:00.000,18.9163
5911,2011-04-27T00:00:00.000,17.4992
5911,2011-04-28T00:00:00.000,16.6358
5911,2011-04-29T00:00:00.000,15.28
5911,2011-04-30T00:00:00.000,15.3433
5911,2011-05-01T00:00:00.000,17.8229
5911,2011-05-02T00:00:00.000,18.3325
5911,2011-05-03T00:00:00.000,19.015
5911,2011-05-04T00:00:00.000,17.6562
5911,2011-05-05T00:00:00.000,17.1742
5911,2011-05-06T00:00:00.000,17.555
5911,2011-05-07T00:00:00.000,19.0108
5911,2011-05-08T00:00:00.000,21.0842
5911,2011-05-09T00:00:00.000,17.7233
5911,2011-05-10T00:00:00.000,19.6629
5911,2011-05-11T00:00:00.000,22.0379
5911,2011-05-12T00:00:00.000,23.0275
5911,2011-05-13T00:00:00.000,22.7238
5911,2011-05-14T00:00:00.000,19.8758
5911,2011-05-15T00:00:00.000,17.0888
5911,2011-05-16T00:00:00.000,18.2054
5911,2011-05-17T00:00:00.000,20.3408
5911,2011-05-18T00:00:00.000,21.0883
5911,2011-05-19T00:00:00.000,22.3921
5911,2011-05-20T00:00:00.000,23.4912
5911,2011-05-21T00:00:00.000,23.7888
5911,2011-05-22T00:00:00.000,24.4346
5911,2011-05-23T00:00:00.000,25.53
5911,2011-05-24T00:00:00.000,26.7629
5911,2011-05-25T00:00:00.000,26.5361
5911,2011-05-26T00:00:00.000,25.8117
5911,2011-05-27T00:00:00.000,19.3357
5911,2011-05-28T00:00:00.000,19.6683
5911,2011-05-29T00:00:00.000,21.1821
5911,2011-05-30T00:00:00.000,23.5333
5911,2011-05-31T00:00:00.000,21.0658
5911,2011-06-01T00:00:00.000,17.4888
5911,2011-06-02T00:00:00.000,20.5042
5911,2011-06-03T00:00:00.000,21.2967
5911,2011-06-04T00:00:00.000,19.3612
5911,2011-06-05T00:00:00.000,17.96
5911,2011-06-06T00:00:00.000,19.2054
5911,2011-06-07T00:00:00.000,17.2362
5911,2011-06-08T00:00:00.000,17.6435
5911,2011-06-09T00:00:00.000,18.9908
5911,2011-06-10T00:00:00.000,19.8221
5911,2011-06-11T00:00:00.000,19.7658
5911,2011-06-12T00:00:00.000,21.0479
5911,2011-06-13T00:00:00.000,20.0262
5911,2011-06-14T00:00:00.000,22.3604
5911,2011-06-15T00:00:00.000,24.6075
5911,2011-06-16T00:00:00.000,24.6622
5911,2011-06-17T00:00:00.000,22.3458
5911,2011-06-18T00:00:00.000,22.1175
5911,2011-06-19T00:00:00.000,23.0775
5911,2011-06-20T00:00:00.000,22.6467
5911,2011-06-21T00:00:00.000,24.7978
5911,2011-06-22T00:00:00.000,25.0078
5911,2011-06-23T00:00:00.000,23.2921
5911,2011-06-24T00:00:00.000,24.3275
5911,2011-06-25T00:00:00.000,23.9546
5911,2011-06-26T00:00:00.000,25.8138
