idsensore,date,value
6597,2011-01-01T00:00:00.000,80.9565
6597,2011-01-02T00:00:00.000,86.2083
6597,2011-01-03T00:00:00.000,68.4167
6597,2011-01-04T00:00:00.000,58.2083
6597,2011-01-05T00:00:00.000,59.25
6597,2011-01-06T00:00:00.000,73.7083
6597,2011-01-07T00:00:00.000,99.0
6597,2011-01-08T00:00:00.000,99.0
6597,2011-01-09T00:00:00.000,99.0
6597,2011-01-10T00:00:00.000,99.0
6597,2011-01-11T00:00:00.000,98.5833
6597,2011-01-12T00:00:00.000,95.8333
6597,2011-01-13T00:00:00.000,91.875
6597,2011-01-14T00:00:00.000,98.75
6597,2011-01-15T00:00:00.000,99.0
6597,2011-01-16T00:00:00.000,99.0
6597,2011-01-17T00:00:00.000,96.1667
6597,2011-01-18T00:00:00.000,95.4167
6597,2011-01-19T00:00:00.000,94.2083
6597,2011-01-20T00:00:00.000,92.2083
6597,2011-01-21T00:00:00.000,71.625
6597,2011-01-22T00:00:00.000,59.75
6597,2011-01-23T00:00:00.000,60.1667
6597,2011-01-24T00:00:00.000,60.875
6597,2011-01-25T00:00:00.000,70.375
6597,2011-01-26T00:00:00.000,71.7917
6597,2011-01-27T00:00:00.000,74.0833
6597,2011-01-28T00:00:00.000,64.125
6597,2011-01-29T00:00:00.000,52.0417
6597,2011-01-30T00:00:00.000,82.8333
6597,2011-01-31T00:00:00.000,87.8333
6597,2011-02-01T00:00:00.000,93.1667
6597,2011-02-02T00:00:00.000,92.7083
6597,2011-02-03T00:00:00.000,80.25
6597,2011-02-04T00:00:00.000,72.7083
6597,2011-02-05T00:00:00.000,62.7083
6597,2011-02-06T00:00:00.000,67.7083
6597,2011-02-07T00:00:00.000,65.8333
6597,2011-02-08T00:00:00.000,69.2917
6597,2011-02-09T00:00:00.000,71.4167
6597,2011-02-10T00:00:00.000,69.5
6597,2011-02-11T00:00:00.000,69.8333
6597,2011-02-12T00:00:00.000,68.1667
6597,2011-02-13T00:00:00.000,86.2917
6597,2011-02-14T00:00:00.000,91.0417
6597,2011-02-15T00:00:00.000,98.3333
6597,2011-02-16T00:00:00.000,99.0
6597,2011-02-17T00:00:00.000,93.2917
6597,2011-02-18T00:00:00.000,79.3333
6597,2011-02-19T00:00:00.000,69.0
6597,2011-02-20T00:00:00.000,86.3333
6597,2011-02-21T00:00:00.000,80.5833
6597,2011-02-22T00:00:00.000,70.5652
6597,2011-02-23T00:00:00.000,67.7083
6597,2011-02-24T00:00:00.000,49.9583
6597,2011-02-25T00:00:00.000,47.2083
6597,2011-02-26T00:00:00.000,46.375
6597,2011-02-27T00:00:00.000,73.75
6597,2011-02-28T00:00:00.000,95.2083
6597,2011-03-01T00:00:00.000,84.0
6597,2011-03-02T00:00:00.000,54.4583
6597,2011-03-03T00:00:00.000,82.1667
6597,2011-03-04T00:00:00.000,86.9583
6597,2011-03-05T00:00:00.000,75.875
6597,2011-03-06T00:00:00.000,66.4167
6597,2011-03-07T00:00:00.000,46.5417
6597,2011-03-08T00:00:00.000,43.875
6597,2011-03-09T00:00:00.000,49.2917
6597,2011-03-10T00:00:00.000,52.5833
6597,2011-03-11T00:00:00.000,66.1667
6597,2011-03-12T00:00:00.000,63.5
6597,2011-03-13T00:00:00.000,96.375
6597,2011-03-14T00:00:00.000,81.625
6597,2011-03-15T00:00:00.000,95.375
6597,2011-03-16T00:00:00.000,99.0
6597,2011-03-17T00:00:00.000,98.875
6597,2011-03-18T00:00:00.000,79.375
6597,2011-03-19T00:00:00.000,77.7083
6597,2011-03-20T00:00:00.000,69.625
6597,2011-03-21T00:00:00.000,41.0
6597,2011-03-22T00:00:00.000,44.5417
6597,2011-03-23T00:00:00.000,47.4583
6597,2011-03-24T00:00:00.000,43.4167
6597,2011-03-25T00:00:00.000,42.7917
6597,2011-03-26T00:00:00.000,58.5417
6597,2011-03-27T00:00:00.000,72.6667
6597,2011-03-28T00:00:00.000,82.5833
6597,2011-03-29T00:00:00.000,66.6667
6597,2011-03-30T00:00:00.000,53.125
6597,2011-03-31T00:00:00.000,53.3333
6597,2011-04-01T00:00:00.000,43.9583
6597,2011-04-02T00:00:00.000,43.8333
6597,2011-04-03T00:00:00.000,43.25
6597,2011-04-04T00:00:00.000,41.75
6597,2011-04-05T00:00:00.000,45.125
6597,2011-04-06T00:00:00.000,32.625
6597,2011-04-07T00:00:00.000,39.1667
6597,2011-04-08T00:00:00.000,33.0833
6597,2011-04-09T00:00:00.000,26.25
6597,2011-04-10T00:00:00.000,24.625
6597,2011-04-11T00:00:00.000,29.0417
6597,2011-04-12T00:00:00.000,34.875
6597,2011-04-13T00:00:00.000,18.1667
6597,2011-04-14T00:00:00.000,30.4167
6597,2011-04-15T00:00:00.000,48.75
6597,2011-04-16T00:00:00.000,38.1667
6597,2011-04-17T00:00:00.000,31.3333
6597,2011-04-18T00:00:00.000,33.2083
6597,2011-04-19T00:00:00.000,34.1667
6597,2011-04-20T00:00:00.000,32.625
6597,2011-04-21T00:00:00.000,31.625
6597,2011-04-22T00:00:00.000,31.875
6597,2011-04-23T00:00:00.000,54.6667
6597,2011-04-24T00:00:00.000,54.6667
6597,2011-04-25T00:00:00.000,51.9583
6597,2011-04-26T00:00:00.000,47.5833
6597,2011-04-27T00:00:00.000,47.4583
6597,2011-04-28T00:00:00.000,46.2083
6597,2011-04-29T00:00:00.000,61.125
6597,2011-04-30T00:00:00.000,62.625
6597,2011-05-01T00:00:00.000,50.375
6597,2011-05-02T00:00:00.000,49.0
6597,2011-05-03T00:00:00.000,59.625
6597,2011-05-04T00:00:00.000,46.2083
6597,2011-05-05T00:00:00.000,41.375
6597,2011-05-06T00:00:00.000,34.3333
6597,2011-05-07T00:00:00.000,36.0417
6597,2011-05-08T00:00:00.000,34.4167
6597,2011-05-09T00:00:00.000,36.4583
6597,2011-05-10T00:00:00.000,33.9583
6597,2011-05-11T00:00:00.000,34.875
6597,2011-05-12T00:00:00.000,35.1667
6597,2011-05-13T00:00:00.000,44.7083
6597,2011-05-14T00:00:00.000,63.7083
6597,2011-05-15T00:00:00.000,59.25
6597,2011-05-16T00:00:00.000,38.5833
6597,2011-05-17T00:00:00.000,31.5
6597,2011-05-18T00:00:00.000,37.0833
6597,2011-05-19T00:00:00.000,34.4583
6597,2011-05-20T00:00:00.000,31.75
6597,2011-05-21T00:00:00.000,30.7083
6597,2011-05-22T00:00:00.000,34.5
6597,2011-05-23T00:00:00.000,33.4167
6597,2011-05-24T00:00:00.000,31.7083
6597,2011-05-25T00:00:00.000,36.0
6597,2011-05-26T00:00:00.000,36.75
6597,2011-05-27T00:00:00.000,70.3478
6597,2011-05-28T00:00:00.000,42.7083
6597,2011-05-29T00:00:00.000,41.9583
6597,2011-05-30T00:00:00.000,36.625
6597,2011-05-31T00:00:00.000,49.5417
6597,2011-06-01T00:00:00.000,90.1667
6597,2011-06-02T00:00:00.000,67.5417
6597,2011-06-03T00:00:00.000,73.1667
6597,2011-06-04T00:00:00.000,86.0417
6597,2011-06-05T00:00:00.000,90.5417
6597,2011-06-06T00:00:00.000,75.0
6597,2011-06-07T00:00:00.000,85.1667
6597,2011-06-08T00:00:00.000,89.75
6597,2011-06-09T00:00:00.000,80.3333
6597,2011-06-10T00:00:00.000,70.125
6597,2011-06-11T00:00:00.000,73.3333
6597,2011-06-12T00:00:00.000,66.0417
6597,2011-06-13T00:00:00.000,78.5833
6597,2011-06-14T00:00:00.000,63.875
6597,2011-06-15T00:00:00.000,49.4167
6597,2011-06-16T00:00:00.000,49.0
6597,2011-06-17T00:00:00.000,60.2083
6597,2011-06-18T00:00:00.000,60.4583
6597,2011-06-19T00:00:00.000,36.5
6597,2011-06-20T00:00:00.000,46.2917
6597,2011-06-21T00:00:00.000,47.7083
6597,2011-06-22T00:00:00.000,47.6667
6597,2011-06-23T00:00:00.000,60.1667
6597,2011-06-24T00:00:00.000,47.375
6597,2011-06-25T00:00:00.000,39.2083
6597,2011-06-26T00:00:00.000,36.6667
6597,2011-06-27T00:00:00.000,40.5833
6597,2011-06-28T00:00:00.000,46.6667
6597,2011-06-29T00:00:00.000,54.3333
6597,2011-06-30T00:00:00.000,56.5
6597,2011-07-01T00:00:00.000,41.5833
6597,2011-07-02T00:00:00.000,43.5833
6597,2011-07-03T00:00:00.000,34.2083
6597,2011-07-04T00:00:00.000,52.8333
6597,2011-07-05T00:00:00.000,55.1667
6597,2011-07-06T00:00:00.000,49.0833
6597,2011-07-07T00:00:00.000,53.625
6597,2011-07-08T00:00:00.000,58.3182
6597,2011-07-09T00:00:00.000,53.2917
6597,2011-07-10T00:00:00.000,53.0
6597,2011-07-11T00:00:00.000,53.5833
6597,2011-07-12T00:00:00.000,47.1667
6597,2011-07-13T00:00:00.000,60.75
6597,2011-07-14T00:00:00.000,50.5
6597,2011-07-15T00:00:00.000,45.9583
6597,2011-07-16T00:00:00.000,48.375
6597,2011-07-17T00:00:00.000,52.625
6597,2011-07-18T00:00:00.000,49.7083
6597,2011-07-19T00:00:00.000,65.875
6597,2011-07-20T00:00:00.000,54.0
6597,2011-07-21T00:00:00.000,33.7917
6597,2011-07-22T00:00:00.000,41.9583
6597,2011-07-23T00:00:00.000,59.7083
6597,2011-07-24T00:00:00.000,55.3333
6597,2011-07-25T00:00:00.000,42.375
6597,2011-07-26T00:00:00.000,45.125
6597,2011-07-27T00:00:00.000,56.5417
6597,2011-07-28T00:00:00.000,58.5833
6597,2011-07-29T00:00:00.000,50.75
6597,2011-07-30T00:00:00.000,45.2917
6597,2011-07-31T00:00:00.000,47.1667
6597,2011-08-01T00:00:00.000,46.125
6597,2011-08-02T00:00:00.000,46.4583
6597,2011-08-03T00:00:00.000,44.5417
6597,2011-08-04T00:00:00.000,46.9167
6597,2011-08-05T00:00:00.000,54.4583
6597,2011-08-06T00:00:00.000,65.3333
6597,2011-08-07T00:00:00.000,63.5833
6597,2011-08-08T00:00:00.000,67.4167
6597,2011-08-09T00:00:00.000,29.9167
6597,2011-08-10T00:00:00.000,24.375
6597,2011-08-11T00:00:00.000,34.7917
6597,2011-08-12T00:00:00.000,41.1667
6597,2011-08-13T00:00:00.000,40.75
6597,2011-08-14T00:00:00.000,44.9583
6597,2011-08-15T00:00:00.000,49.25
6597,2011-08-16T00:00:00.000,46.9167
6597,2011-08-17T00:00:00.000,41.4583
6597,2011-08-18T00:00:00.000,41.5417
6597,2011-08-19T00:00:00.000,41.2083
6597,2011-08-20T00:00:00.000,38.5833
6597,2011-08-21T00:00:00.000,42.625
6597,2011-08-22T00:00:00.000,41.7917
6597,2011-08-23T00:00:00.000,36.0833
6597,2011-08-24T00:00:00.000,33.6667
6597,2011-08-25T00:00:00.000,28.9583
6597,2011-08-26T00:00:00.000,31.625
6597,2011-08-27T00:00:00.000,28.125
6597,2011-08-28T00:00:00.000,21.9583
6597,2011-08-29T00:00:00.000,32.625
6597,2011-08-30T00:00:00.000,33.5417
6597,2011-08-31T00:00:00.000,42.9583
6597,2011-09-01T00:00:00.000,55.913
6597,2011-09-02T00:00:00.000,52.5417
6597,2011-09-03T00:00:00.000,61.0417
6597,2011-09-04T00:00:00.000,89.0417
6597,2011-09-05T00:00:00.000,75.3333
6597,2011-09-06T00:00:00.000,58.875
6597,2011-09-07T00:00:00.000,61.25
6597,2011-09-08T00:00:00.000,56.0833
6597,2011-09-09T00:00:00.000,51.4583
6597,2011-09-10T00:00:00.000,58.5417
6597,2011-09-11T00:00:00.000,51.8333
6597,2011-09-12T00:00:00.000,50.2083
6597,2011-09-13T00:00:00.000,51.6667
6597,2011-09-14T00:00:00.000,46.5
6597,2011-09-15T00:00:00.000,44.5
6597,2011-09-16T00:00:00.000,50.0417
6597,2011-09-17T00:00:00.000,58.375
6597,2011-09-18T00:00:00.000,97.75
6597,2011-09-19T00:00:00.000,41.3333
6597,2011-09-20T00:00:00.000,35.8333
6597,2011-09-21T00:00:00.000,43.4583
6597,2011-09-22T00:00:00.000,46.875
6597,2011-09-23T00:00:00.000,53.0
6597,2011-09-24T00:00:00.000,56.0417
6597,2011-09-25T00:00:00.000,52.5
