idsensore,date,value
5909,2011-01-01T00:00:00.000,3.5778
5909,2011-01-02T00:00:00.000,2.6008
5909,2011-01-03T00:00:00.000,3.0312
5909,2011-01-04T00:00:00.000,1.6754
5909,2011-01-05T00:00:00.000,1.2842
5909,2011-01-06T00:00:00.000,1.2588
5909,2011-01-07T00:00:00.000,1.1583
5909,2011-01-08T00:00:00.000,2.7867
5909,2011-01-09T00:00:00.000,4.0854
5909,2011-01-10T00:00:00.000,4.6904
5909,2011-01-11T00:00:00.000,5.8904
5909,2011-01-12T00:00:00.000,4.7042
5909,2011-01-13T00:00:00.000,4.4079
5909,2011-01-14T00:00:00.000,3.1833
5909,2011-01-15T00:00:00.000,4.09
5909,2011-01-16T00:00:00.000,3.4442
5909,2011-01-17T00:00:00.000,2.4542
5909,2011-01-18T00:00:00.000,2.1738
5909,2011-01-19T00:00:00.000,1.4775
5909,2011-01-20T00:00:00.000,2.8075
5909,2011-01-21T00:00:00.000,3.0625
5909,2011-01-22T00:00:00.000,2.4233
5909,2011-01-23T00:00:00.000,2.4075
5909,2011-01-24T00:00:00.000,2.5167
5909,2011-01-25T00:00:00.000,1.6371
5909,2011-01-26T00:00:00.000,2.5796
5909,2011-01-27T00:00:00.000,3.7312
5909,2011-01-28T00:00:00.000,4.6288
5909,2011-01-29T00:00:00.000,2.8088
5909,2011-01-30T00:00:00.000,1.6062
5909,2011-01-31T00:00:00.000,3.8404
5909,2011-02-01T00:00:00.000,2.8788
5909,2011-02-02T00:00:00.000,2.5117
5909,2011-02-03T00:00:00.000,2.8204
5909,2011-02-04T00:00:00.000,5.3029
5909,2011-02-05T00:00:00.000,8.0996
5909,2011-02-06T00:00:00.000,8.5179
5909,2011-02-07T00:00:00.000,9.4888
5909,2011-02-08T00:00:00.000,9.1792
5909,2011-02-09T00:00:00.000,8.5829
5909,2011-02-10T00:00:00.000,8.4983
5909,2011-02-11T00:00:00.000,8.6283
5909,2011-02-12T00:00:00.000,9.2792
5909,2011-02-13T00:00:00.000,6.9767
5909,2011-02-14T00:00:00.000,7.0662
5909,2011-02-15T00:00:00.000,6.7892
5909,2011-02-16T00:00:00.000,5.9525
5909,2011-02-17T00:00:00.000,6.7467
5909,2011-02-18T00:00:00.000,8.7542
5909,2011-02-19T00:00:00.000,9.2704
