idsensore,date,value
6179,2011-01-01T00:00:00.000,77.7391
6179,2011-01-02T00:00:00.000,79.6667
6179,2011-01-03T00:00:00.000,65.8333
6179,2011-01-04T00:00:00.000,58.75
6179,2011-01-05T00:00:00.000,63.6667
6179,2011-01-06T00:00:00.000,72.5
6179,2011-01-07T00:00:00.000,94.0833
6179,2011-01-08T00:00:00.000,93.8333
6179,2011-01-09T00:00:00.000,93.875
6179,2011-01-10T00:00:00.000,95.25
6179,2011-01-11T00:00:00.000,91.9167
6179,2011-01-12T00:00:00.000,91.1667
6179,2011-01-13T00:00:00.000,89.2083
6179,2011-01-14T00:00:00.000,96.4583
6179,2011-01-15T00:00:00.000,96.2083
6179,2011-01-16T00:00:00.000,94.4583
6179,2011-01-17T00:00:00.000,89.1667
6179,2011-01-18T00:00:00.000,92.875
6179,2011-01-19T00:00:00.000,94.0833
6179,2011-01-20T00:00:00.000,84.6667
6179,2011-01-21T00:00:00.000,66.125
6179,2011-01-22T00:00:00.000,57.7083
6179,2011-01-23T00:00:00.000,56.9167
6179,2011-01-24T00:00:00.000,58.7083
6179,2011-01-25T00:00:00.000,70.6667
6179,2011-01-26T00:00:00.000,69.9583
6179,2011-01-27T00:00:00.000,72.2083
6179,2011-01-28T00:00:00.000,65.2083
6179,2011-01-29T00:00:00.000,55.625
6179,2011-01-30T00:00:00.000,81.0833
6179,2011-01-31T00:00:00.000,82.7917
6179,2011-02-01T00:00:00.000,86.2917
6179,2011-02-02T00:00:00.000,87.7917
6179,2011-02-03T00:00:00.000,78.5833
6179,2011-02-04T00:00:00.000,66.25
6179,2011-02-05T00:00:00.000,61.1667
6179,2011-02-06T00:00:00.000,61.375
6179,2011-02-07T00:00:00.000,61.2917
6179,2011-02-08T00:00:00.000,65.125
6179,2011-02-09T00:00:00.000,69.5417
6179,2011-02-10T00:00:00.000,67.5
6179,2011-02-11T00:00:00.000,66.7083
6179,2011-02-12T00:00:00.000,66.0
6179,2011-02-13T00:00:00.000,81.2083
6179,2011-02-14T00:00:00.000,85.5417
6179,2011-02-15T00:00:00.000,94.375
6179,2011-02-16T00:00:00.000,90.6667
6179,2011-02-17T00:00:00.000,85.5833
6179,2011-02-18T00:00:00.000,72.8333
6179,2011-02-19T00:00:00.000,66.125
6179,2011-02-20T00:00:00.000,80.5417
6179,2011-02-21T00:00:00.000,79.2917
6179,2011-02-22T00:00:00.000,71.3333
6179,2011-02-23T00:00:00.000,65.875
6179,2011-02-24T00:00:00.000,50.9167
6179,2011-02-25T00:00:00.000,48.9167
6179,2011-02-26T00:00:00.000,46.9167
6179,2011-02-27T00:00:00.000,74.5833
6179,2011-02-28T00:00:00.000,85.25
6179,2011-03-01T00:00:00.000,78.4583
6179,2011-03-02T00:00:00.000,57.75
6179,2011-03-03T00:00:00.000,79.0
6179,2011-03-04T00:00:00.000,80.25
6179,2011-03-05T00:00:00.000,72.875
6179,2011-03-06T00:00:00.000,63.375
6179,2011-03-07T00:00:00.000,49.0435
6179,2011-03-08T00:00:00.000,46.0833
6179,2011-03-09T00:00:00.000,49.8333
6179,2011-03-10T00:00:00.000,53.875
6179,2011-03-11T00:00:00.000,66.625
6179,2011-03-12T00:00:00.000,64.4167
6179,2011-03-13T00:00:00.000,88.2917
6179,2011-03-14T00:00:00.000,75.7917
6179,2011-03-15T00:00:00.000,89.0833
