idsensore,date,value
19242,2016-06-15T00:00:00.000,1.461
19242,2016-06-16T00:00:00.000,2.3335
19242,2016-06-17T00:00:00.000,2.5766
19242,2016-06-18T00:00:00.000,1.6867
19242,2016-06-19T00:00:00.000,0.9403
19242,2016-06-20T00:00:00.000,1.3935
19242,2016-06-21T00:00:00.000,1.338
19242,2016-06-22T00:00:00.000,1.3972
19242,2016-06-23T00:00:00.000,1.3262
19242,2016-06-24T00:00:00.000,1.2858
19242,2016-06-25T00:00:00.000,1.9849
19242,2016-06-26T00:00:00.000,1.7678
19242,2016-06-27T00:00:00.000,1.2378
19242,2016-06-28T00:00:00.000,1.5415
19242,2016-06-29T00:00:00.000,1.2261
19242,2016-06-30T00:00:00.000,1.938
19242,2016-07-01T00:00:00.000,1.4101
19242,2016-07-02T00:00:00.000,1.3731
19242,2016-07-03T00:00:00.000,1.0747
19242,2016-07-04T00:00:00.000,1.5412
19242,2016-07-05T00:00:00.000,1.4626
19242,2016-07-06T00:00:00.000,1.2963
19242,2016-07-07T00:00:00.000,1.3228
19242,2016-07-08T00:00:00.000,1.9455
19242,2016-07-09T00:00:00.000,1.546
19242,2016-07-10T00:00:00.000,1.3603
19242,2016-07-11T00:00:00.000,1.6556
19242,2016-07-12T00:00:00.000,1.1269
19242,2016-07-13T00:00:00.000,2.4769
19242,2016-07-14T00:00:00.000,3.3956
19242,2016-07-15T00:00:00.000,2.0242
19242,2016-07-16T00:00:00.000,1.4536
19242,2016-07-17T00:00:00.000,1.6095
19242,2016-07-18T00:00:00.000,1.7593
19242,2016-07-19T00:00:00.000,1.1681
19242,2016-07-20T00:00:00.000,1.6012
19242,2016-07-21T00:00:00.000,1.4935
19242,2016-07-22T00:00:00.000,1.597
19242,2016-07-23T00:00:00.000,1.6226
19242,2016-07-24T00:00:00.000,1.245
19242,2016-07-25T00:00:00.000,1.255
19242,2016-07-26T00:00:00.000,1.5737
19242,2016-07-27T00:00:00.000,1.6381
19242,2016-07-28T00:00:00.000,1.466
19242,2016-07-29T00:00:00.000,1.4984
19242,2016-07-30T00:00:00.000,1.4992
19242,2016-07-31T00:00:00.000,1.6151
19242,2016-08-01T00:00:00.000,1.4996
19242,2016-08-02T00:00:00.000,1.4883
19242,2016-08-03T00:00:00.000,1.1944
19242,2016-08-04T00:00:00.000,1.2974
19242,2016-08-05T00:00:00.000,3.0485
19242,2016-08-06T00:00:00.000,1.6001
19242,2016-08-07T00:00:00.000,1.0706
19242,2016-08-08T00:00:00.000,1.3781
19242,2016-08-09T00:00:00.000,1.4564
19242,2016-08-10T00:00:00.000,1.6279
19242,2016-08-11T00:00:00.000,1.6174
19242,2016-08-12T00:00:00.000,1.3866
19242,2016-08-13T00:00:00.000,1.0606
19242,2016-08-14T00:00:00.000,1.0979
19242,2016-08-15T00:00:00.000,1.4673
19242,2016-08-16T00:00:00.000,1.4981
19242,2016-08-17T00:00:00.000,2.1683
19242,2016-08-18T00:00:00.000,1.4172
19242,2016-08-19T00:00:00.000,1.0726
19242,2016-08-20T00:00:00.000,1.3851
19242,2016-08-21T00:00:00.000,1.3159
19242,2016-08-22T00:00:00.000,1.4967
19242,2016-08-23T00:00:00.000,1.0608
19242,2016-08-24T00:00:00.000,1.0706
19242,2016-08-25T00:00:00.000,1.2742
19242,2016-08-26T00:00:00.000,1.1113
19242,2016-08-27T00:00:00.000,0.9544
19242,2016-08-28T00:00:00.000,1.5052
19242,2016-08-29T00:00:00.000,1.6074
19242,2016-08-30T00:00:00.000,1.3766
19242,2016-08-31T00:00:00.000,1.0731
19242,2016-09-01T00:00:00.000,1.2114
19242,2016-09-02T00:00:00.000,1.1908
19242,2016-09-03T00:00:00.000,1.0781
19242,2016-09-04T00:00:00.000,1.4643
19242,2016-09-05T00:00:00.000,2.0829
19242,2016-09-06T00:00:00.000,2.0151
19242,2016-09-07T00:00:00.000,1.5551
19242,2016-09-08T00:00:00.000,1.1006
19242,2016-09-09T00:00:00.000,1.109
19242,2016-09-10T00:00:00.000,1.0893
19242,2016-09-11T00:00:00.000,1.1199
19242,2016-09-12T00:00:00.000,1.0981
19242,2016-09-13T00:00:00.000,1.1286
19242,2016-09-14T00:00:00.000,1.3019
19242,2016-09-15T00:00:00.000,1.5625
19242,2016-09-16T00:00:00.000,1.4898
19242,2016-09-17T00:00:00.000,1.5902
19242,2016-09-18T00:00:00.000,1.1366
19242,2016-09-19T00:00:00.000,1.2022
