idsensore,data,valore
10320,2010-01-01,82.0000000000000000
10320,2010-01-02,22.0000000000000000
10320,2010-01-03,20.0000000000000000
10320,2010-01-06,62.0000000000000000
10320,2010-01-07,86.0000000000000000
10320,2010-01-08,28.0000000000000000
10320,2010-01-09,27.0000000000000000
10320,2010-01-10,10.0000000000000000
10320,2010-01-11,67.0000000000000000
10320,2010-01-12,86.0000000000000000
10320,2010-01-13,53.0000000000000000
10320,2010-01-14,64.0000000000000000
10320,2010-01-15,76.0000000000000000
10320,2010-01-16,87.0000000000000000
10320,2010-01-17,102.0000000000000000
10320,2010-01-18,127.0000000000000000
10320,2010-01-19,97.0000000000000000
10320,2010-01-20,94.0000000000000000
10320,2010-01-21,115.0000000000000000
10320,2010-01-22,72.0000000000000000
10320,2010-01-23,71.0000000000000000
10320,2010-01-24,87.0000000000000000
10320,2010-01-25,95.0000000000000000
10320,2010-01-26,93.0000000000000000
10320,2010-01-27,78.0000000000000000
10320,2010-01-28,96.0000000000000000
10320,2010-01-29,131.0000000000000000
10320,2010-01-30,98.0000000000000000
10320,2010-01-31,35.0000000000000000
10320,2010-02-01,51.0000000000000000
10320,2010-02-02,49.0000000000000000
10320,2010-02-03,70.0000000000000000
10320,2010-02-04,91.0000000000000000
10320,2010-02-05,70.0000000000000000
10320,2010-02-06,47.0000000000000000
10320,2010-02-07,107.0000000000000000
10320,2010-02-08,66.0000000000000000
10320,2010-02-09,83.0000000000000000
10320,2010-02-10,95.0000000000000000
10320,2010-02-11,34.0000000000000000
10320,2010-02-12,44.0000000000000000
10320,2010-02-13,71.0000000000000000
10320,2010-02-14,93.0000000000000000
10320,2010-02-15,100.0000000000000000
10320,2010-02-16,76.0000000000000000
10320,2010-02-17,67.0000000000000000
10320,2010-02-18,32.0000000000000000
10320,2010-02-19,33.0000000000000000
10320,2010-02-20,19.0000000000000000
10320,2010-02-21,24.0000000000000000
10320,2010-02-22,30.0000000000000000
10320,2010-02-23,35.0000000000000000
10320,2010-02-24,61.0000000000000000
10320,2010-02-25,81.0000000000000000
10320,2010-02-26,33.0000000000000000
10320,2010-02-27,21.0000000000000000
10320,2010-02-28,22.0000000000000000
10320,2010-03-01,47.0000000000000000
10320,2010-03-02,58.0000000000000000
10320,2010-03-03,74.0000000000000000
10320,2010-03-04,23.0000000000000000
10320,2010-03-05,13.0000000000000000
10320,2010-03-06,25.0000000000000000
10320,2010-03-07,29.0000000000000000
10320,2010-03-08,35.0000000000000000
10320,2010-03-09,39.0000000000000000
10320,2010-03-10,33.0000000000000000
10320,2010-03-11,33.0000000000000000
10320,2010-03-12,65.0000000000000000
10320,2010-03-13,90.0000000000000000
10320,2010-03-14,88.0000000000000000
10320,2010-03-15,60.0000000000000000
10320,2010-03-16,32.0000000000000000
10320,2010-03-17,52.0000000000000000
10320,2010-03-18,36.0000000000000000
10320,2010-03-19,35.0000000000000000
10320,2010-03-20,33.0000000000000000
10320,2010-03-21,27.0000000000000000
10320,2010-03-22,36.0000000000000000
10320,2010-03-23,57.0000000000000000
10320,2010-03-24,53.0000000000000000
10320,2010-03-25,51.0000000000000000
10320,2010-03-26,41.0000000000000000
10320,2010-03-27,28.0000000000000000
10320,2010-03-28,17.0000000000000000
10320,2010-03-29,35.0000000000000000
10320,2010-03-30,40.0000000000000000
10320,2010-03-31,16.0000000000000000
