Model,Test MAE,Test RMSE,Test R2,Train MAE,Train RMSE,Train R2
Random Forest,7.398694644641099,9.96048285581914,0.7077086151926222,5.190317917788305,6.682838082202396,0.8364255127240164
Gradient Boosting,7.302013993207223,9.89073828762419,0.7117876071359925,3.874013830196999,5.0445757057261265,0.9067941914660965
Ridge Regression,7.960689593772613,10.57435228715131,0.6705702777131425,7.508664522698685,9.82297326667557,0.6465893650097911
Support Vector Machine,7.185725959374349,10.023468037015087,0.7040003142872682,5.808975647481586,8.244466491658166,0.7510461742635159
