Model,Test MAE,Test RMSE,Test R2,Train MAE,Train RMSE,Train R2
Random Forest,8.236289052732314,10.553114109047788,0.7628777741975638,7.021001970065794,8.88830503618736,0.8373033241163003
Gradient Boosting,7.971166485133401,10.119908826974836,0.7819459314350881,5.574097303471392,7.076031005537413,0.8968853830244716
Ridge Regression,8.521407142093503,10.853289906160976,0.7491963790911504,8.886620044037835,11.370034468473309,0.7337654950044048
Support Vector Machine,8.05335227131065,10.25744105933068,0.7759788331739572,7.678165762656631,10.140046613872578,0.7882513347853661
