Model,Test MAE,Test RMSE,Test R2,Train MAE,Train RMSE,Train R2
Random Forest,6.551755701447061,9.322230947469818,0.743564489285481,5.007990115023102,6.665407494086039,0.8591834946276691
Gradient Boosting,6.383989444063713,9.249035784896067,0.7475755788260086,4.719071247411227,6.439851707679873,0.8685526348624002
Ridge Regression,7.321754926265252,10.175203179208909,0.6944905632103944,6.896308257617339,9.437738517716076,0.7176836486418129
Support Vector Machine,6.294195106739474,8.92008275171885,0.7652118270649446,5.487751033021712,7.931172796085545,0.8006230374956806
