idsensore,data,valore
5911,2021-01-01,2.7126573426573427
5911,2021-01-02,4.5740277777777778
5911,2021-01-03,6.0895833333333333
5911,2021-01-04,5.8156250000000000
5911,2021-01-05,5.2065972222222222
5911,2021-01-06,3.8465277777777778
5911,2021-01-07,3.9972916666666667
5911,2021-01-08,3.0774305555555556
5911,2021-01-09,2.6135416666666667
5911,2021-01-10,2.1180555555555556
5911,2021-01-11,2.6046067415730337
5911,2021-01-12,2.7390361445783133
5911,2021-01-13,5.0955555555555556
5911,2021-01-14,4.3149305555555556
5911,2021-01-15,5.5795833333333333
5911,2021-01-16,2.8752777777777778
5911,2021-01-17,2.3849305555555556
5911,2021-01-18,1.3920909090909091
5911,2021-01-19,3.1664367816091954
5911,2021-01-20,2.7177083333333333
5911,2021-01-21,3.4297916666666667
5911,2021-01-22,4.0759027777777778
5911,2021-01-23,7.0728472222222222
5911,2021-01-24,5.5639583333333333
5911,2021-01-25,4.9406293706293706
5911,2021-01-26,6.2519708029197080
5911,2021-01-27,4.5060416666666667
5911,2021-01-28,5.1494405594405594
5911,2021-01-29,4.9874305555555556
5911,2021-01-30,6.6903472222222222
5911,2021-01-31,7.3460416666666667
5911,2021-02-01,6.9609027777777778
5911,2021-02-02,5.2900000000000000
5911,2021-02-03,6.2968750000000000
5911,2021-02-04,8.1061111111111111
5911,2021-02-05,8.7845833333333333
5911,2021-02-06,9.4365277777777778
5911,2021-02-07,8.0382638888888889
5911,2021-02-08,8.3852083333333333
5911,2021-02-09,8.8253472222222222
5911,2021-02-10,7.6719444444444444
5911,2021-02-11,8.1408333333333333
5911,2021-02-12,4.1767187500000000
5911,2021-02-13,1.2844155844155844
5911,2021-02-14,3.5926373626373626
5911,2021-02-15,4.1146825396825397
5911,2021-02-16,6.2166666666666667
5911,2021-02-17,9.0461111111111111
5911,2021-02-18,8.6597916666666667
5911,2021-02-19,9.5526388888888889
5911,2021-02-20,10.5436111111111111
5911,2021-02-21,10.7834722222222222
5911,2021-02-22,11.4179861111111111
5911,2021-02-23,11.9199305555555556
5911,2021-02-24,13.2350694444444444
5911,2021-02-25,13.7184722222222222
5911,2021-02-26,13.7505555555555556
5911,2021-02-27,13.6654166666666667
5911,2021-02-28,10.6901388888888889
5911,2021-03-01,10.4641666666666667
5911,2021-03-02,10.9227083333333333
5911,2021-03-03,10.6252083333333333
5911,2021-03-04,10.4804166666666667
5911,2021-03-05,11.9654861111111111
5911,2021-03-06,8.3587500000000000
5911,2021-03-07,7.8260416666666667
5911,2021-03-08,8.2708333333333333
5911,2021-03-09,9.2736111111111111
5911,2021-03-10,9.8950694444444444
5911,2021-03-11,9.7714583333333333
5911,2021-03-12,12.2429861111111111
5911,2021-03-13,11.5284027777777778
5911,2021-03-14,11.4353472222222222
5911,2021-03-15,10.8126388888888889
5911,2021-03-16,11.7043750000000000
5911,2021-03-17,10.9357638888888889
5911,2021-03-18,7.7584722222222222
5911,2021-03-19,6.8954166666666667
5911,2021-03-20,6.8141666666666667
5911,2021-03-21,6.4795138888888889
5911,2021-03-22,9.7180555555555556
5911,2021-03-23,10.4643750000000000
5911,2021-03-24,11.9691666666666667
5911,2021-03-25,13.2290972222222222
5911,2021-03-26,13.5474305555555556
5911,2021-03-27,13.7484027777777778
5911,2021-03-28,14.4477777777777778
5911,2021-03-29,16.3835416666666667
5911,2021-03-30,17.8958333333333333
5911,2021-03-31,18.9190972222222222
5911,2021-04-01,19.7733333333333333
5911,2021-04-02,19.4204861111111111
5911,2021-04-03,15.7103472222222222
5911,2021-04-04,12.8412500000000000
5911,2021-04-05,12.2800694444444444
5911,2021-04-06,9.7648611111111111
5911,2021-04-07,7.8971527777777778
5911,2021-04-08,10.3890972222222222
5911,2021-04-09,11.4372916666666667
5911,2021-04-10,11.7997916666666667
5911,2021-04-11,9.7593055555555556
5911,2021-04-12,10.5947222222222222
5911,2021-04-13,11.0416666666666667
5911,2021-04-14,10.2090972222222222
5911,2021-04-15,8.9686805555555556
5911,2021-04-16,10.1011111111111111
5911,2021-04-17,11.4834306569343066
5911,2021-04-18,11.7987500000000000
5911,2021-04-19,12.8995138888888889
5911,2021-04-20,14.4091666666666667
5911,2021-04-21,13.9507638888888889
5911,2021-04-22,15.1335416666666667
5911,2021-04-23,16.3986805555555556
5911,2021-04-24,17.9224305555555556
5911,2021-04-25,18.8293055555555556
5911,2021-04-26,15.2714583333333333
5911,2021-04-27,12.8925000000000000
5911,2021-04-28,15.1750000000000000
5911,2021-04-29,14.1084027777777778
5911,2021-04-30,15.7790277777777778
5911,2021-05-01,14.8240277777777778
5911,2021-05-02,15.8775000000000000
5911,2021-05-03,15.6377777777777778
5911,2021-05-04,16.0020833333333333
5911,2021-05-05,16.0334722222222222
5911,2021-05-06,16.3566666666666667
5911,2021-05-07,19.0659027777777778
5911,2021-05-08,17.5533333333333333
5911,2021-05-09,18.7891666666666667
5911,2021-05-10,19.0522222222222222
5911,2021-05-11,14.4050000000000000
5911,2021-05-12,16.9149305555555556
5911,2021-05-13,17.1609027777777778
5911,2021-05-14,14.4820138888888889
5911,2021-05-15,14.1830555555555556
5911,2021-05-16,15.2725000000000000
5911,2021-05-17,18.3454166666666667
5911,2021-05-18,18.0917361111111111
5911,2021-05-19,18.1116666666666667
5911,2021-05-20,19.3232638888888889
5911,2021-05-21,18.3375694444444444
5911,2021-05-22,16.8688888888888889
5911,2021-05-23,20.0412500000000000
5911,2021-05-24,14.5911805555555556
5911,2021-05-25,18.0730555555555556
5911,2021-05-26,18.2636111111111111
5911,2021-05-27,20.4744444444444444
5911,2021-05-28,21.1340277777777778
5911,2021-05-29,21.6625000000000000
5911,2021-05-30,20.6709027777777778
5911,2021-05-31,20.3147222222222222
5911,2021-06-01,21.8895138888888889
5911,2021-06-02,21.5076388888888889
5911,2021-06-03,23.8447222222222222
5911,2021-06-04,24.9821527777777778
5911,2021-06-05,22.9952777777777778
5911,2021-06-06,22.1975694444444444
5911,2021-06-07,20.1622916666666667
5911,2021-06-08,22.2389583333333333
5911,2021-06-09,23.9867361111111111
5911,2021-06-10,24.7965972222222222
5911,2021-06-11,24.5143750000000000
5911,2021-06-12,25.6548611111111111
5911,2021-06-13,28.8843055555555556
5911,2021-06-14,27.2613194444444444
5911,2021-06-15,26.1762500000000000
5911,2021-06-16,26.0277777777777778
5911,2021-06-17,27.5353472222222222
5911,2021-06-18,28.0428472222222222
5911,2021-06-19,26.9665277777777778
5911,2021-06-20,25.8487500000000000
5911,2021-06-21,26.7306944444444444
5911,2021-06-22,25.7204861111111111
5911,2021-06-23,24.9847916666666667
5911,2021-06-24,24.8414583333333333
5911,2021-06-25,24.3943055555555556
5911,2021-06-26,26.0436111111111111
5911,2021-06-27,27.6408333333333333
5911,2021-06-28,29.0502777777777778
5911,2021-06-29,27.1825000000000000
5911,2021-06-30,25.2304166666666667
5911,2021-07-01,26.1874305555555556
5911,2021-07-02,26.5580555555555556
5911,2021-07-03,26.3599305555555556
5911,2021-07-04,21.5495833333333333
5911,2021-07-05,23.8502083333333333
5911,2021-07-06,27.0979861111111111
5911,2021-07-07,26.6903472222222222
5911,2021-07-08,22.8539583333333333
5911,2021-07-09,23.6822222222222222
5911,2021-07-10,26.1670833333333333
5911,2021-07-11,26.1295833333333333
5911,2021-07-12,26.9538194444444444
5911,2021-07-13,24.5127083333333333
5911,2021-07-14,20.8924305555555556
5911,2021-07-15,22.3226388888888889
5911,2021-07-16,23.3567361111111111
5911,2021-07-17,25.9394444444444444
5911,2021-07-18,27.5044444444444444
5911,2021-07-19,28.7611805555555556
5911,2021-07-20,29.1482638888888889
5911,2021-07-21,28.8623611111111111
5911,2021-07-22,28.4264583333333333
5911,2021-07-23,27.5040972222222222
5911,2021-07-24,27.8097916666666667
5911,2021-07-25,25.5016666666666667
5911,2021-07-26,23.0197916666666667
5911,2021-07-27,24.0130555555555556
5911,2021-07-28,24.6877083333333333
5911,2021-07-29,26.3081944444444444
5911,2021-07-30,26.8691666666666667
5911,2021-07-31,25.9699305555555556
5911,2021-08-01,22.3185416666666667
5911,2021-08-02,22.9494405594405594
5911,2021-08-03,23.1826388888888889
5911,2021-08-04,21.4975694444444444
5911,2021-08-05,23.1181944444444444
5911,2021-08-06,24.8737500000000000
5911,2021-08-07,24.9580555555555556
5911,2021-08-08,26.2894444444444444
5911,2021-08-09,26.2237500000000000
5911,2021-08-10,27.1252777777777778
5911,2021-08-11,28.3077777777777778
5911,2021-08-12,29.5293055555555556
5911,2021-08-13,30.3715972222222222
5911,2021-08-14,30.5263888888888889
5911,2021-08-15,30.5517361111111111
5911,2021-08-16,27.7590277777777778
5911,2021-08-17,26.7103472222222222
5911,2021-08-18,25.1814583333333333
5911,2021-08-19,25.3015277777777778
5911,2021-08-20,26.3122222222222222
5911,2021-08-21,27.2750694444444444
5911,2021-08-22,26.7712500000000000
5911,2021-08-23,24.6150000000000000
5911,2021-08-24,24.4475000000000000
5911,2021-08-25,23.8543750000000000
5911,2021-08-26,24.6454166666666667
5911,2021-08-27,21.4667361111111111
5911,2021-08-28,21.5933333333333333
5911,2021-08-29,21.9329166666666667
5911,2021-08-30,22.5978472222222222
5911,2021-08-31,21.8325000000000000
5911,2021-09-01,23.1025000000000000
5911,2021-09-02,23.9185416666666667
5911,2021-09-03,23.6636805555555556
5911,2021-09-04,23.7034027777777778
5911,2021-09-05,24.1192361111111111
5911,2021-09-06,24.3875000000000000
5911,2021-09-07,24.1470138888888889
5911,2021-09-08,24.2591666666666667
5911,2021-09-09,23.9734027777777778
5911,2021-09-10,23.8586805555555556
5911,2021-09-11,24.1605555555555556
5911,2021-09-12,24.4233333333333333
5911,2021-09-13,24.7834027777777778
5911,2021-09-14,24.0402777777777778
5911,2021-09-15,23.5898611111111111
5911,2021-09-16,21.9988888888888889
5911,2021-09-17,22.1909027777777778
5911,2021-09-18,22.5342361111111111
5911,2021-09-19,19.1327777777777778
5911,2021-09-20,18.2864583333333333
5911,2021-09-21,18.7631944444444444
5911,2021-09-22,19.5551388888888889
5911,2021-09-23,19.8324305555555556
5911,2021-09-24,20.1836111111111111
5911,2021-09-25,20.8248611111111111
5911,2021-09-26,19.0884722222222222
5911,2021-09-27,19.3716666666666667
5911,2021-09-28,20.7664583333333333
5911,2021-09-29,21.9204166666666667
5911,2021-09-30,19.8463888888888889
5911,2021-10-01,19.1029166666666667
5911,2021-10-02,19.4802083333333333
5911,2021-10-03,17.8031250000000000
5911,2021-10-04,17.9288194444444444
5911,2021-10-05,17.2168750000000000
5911,2021-10-06,15.6005555555555556
5911,2021-10-07,15.5936111111111111
5911,2021-10-08,16.8637500000000000
5911,2021-10-09,16.0715972222222222
5911,2021-10-10,14.5305555555555556
5911,2021-10-11,13.7952777777777778
5911,2021-10-12,14.3345833333333333
5911,2021-10-13,13.9476388888888889
5911,2021-10-14,13.2469444444444444
5911,2021-10-15,12.5881944444444444
5911,2021-10-16,13.3096527777777778
5911,2021-10-17,13.5725694444444444
5911,2021-10-18,13.9406250000000000
5911,2021-10-19,14.4742361111111111
5911,2021-10-20,15.0127083333333333
5911,2021-10-21,14.8129166666666667
5911,2021-10-22,15.0259722222222222
5911,2021-10-23,14.4430555555555556
5911,2021-10-24,13.6048611111111111
5911,2021-10-25,12.0118750000000000
5911,2021-10-26,11.4911111111111111
5911,2021-10-27,12.6020833333333333
5911,2021-10-28,12.3597916666666667
5911,2021-10-29,12.2724305555555556
5911,2021-10-30,12.2158333333333333
5911,2021-10-31,11.8372222222222222
