idsensore,data,valore
10273,2010-01-01,84.0000000000000000
10273,2010-01-02,20.0000000000000000
10273,2010-01-03,25.0000000000000000
10273,2010-01-04,43.0000000000000000
10273,2010-01-05,63.0000000000000000
10273,2010-01-06,56.0000000000000000
10273,2010-01-07,91.0000000000000000
10273,2010-01-08,27.0000000000000000
10273,2010-01-09,26.0000000000000000
10273,2010-01-10,24.0000000000000000
10273,2010-01-11,54.0000000000000000
10273,2010-01-12,79.0000000000000000
10273,2010-01-13,53.0000000000000000
10273,2010-01-14,64.0000000000000000
10273,2010-01-15,73.0000000000000000
10273,2010-01-16,72.0000000000000000
10273,2010-01-17,103.0000000000000000
10273,2010-01-18,111.0000000000000000
10273,2010-01-19,74.0000000000000000
10273,2010-01-21,110.0000000000000000
10273,2010-01-22,62.0000000000000000
10273,2010-01-23,72.0000000000000000
10273,2010-01-24,86.0000000000000000
10273,2010-01-25,85.0000000000000000
10273,2010-01-26,93.0000000000000000
10273,2010-01-27,86.0000000000000000
10273,2010-01-28,100.0000000000000000
10273,2010-01-29,130.0000000000000000
10273,2010-01-30,99.0000000000000000
10273,2010-01-31,35.0000000000000000
10273,2010-02-01,49.0000000000000000
10273,2010-02-02,47.0000000000000000
10273,2010-02-03,80.0000000000000000
10273,2010-02-04,93.0000000000000000
10273,2010-02-05,72.0000000000000000
10273,2010-02-06,50.0000000000000000
10273,2010-02-07,74.0000000000000000
10273,2010-02-08,59.0000000000000000
10273,2010-02-09,84.0000000000000000
10273,2010-02-10,96.0000000000000000
10273,2010-02-11,36.0000000000000000
10273,2010-02-12,38.0000000000000000
10273,2010-02-13,60.0000000000000000
10273,2010-02-19,28.0000000000000000
10273,2010-02-20,17.0000000000000000
10273,2010-02-21,20.0000000000000000
10273,2010-02-22,27.0000000000000000
10273,2010-02-23,31.0000000000000000
10273,2010-02-24,68.0000000000000000
10273,2010-02-25,81.0000000000000000
10273,2010-02-26,30.0000000000000000
10273,2010-02-27,20.0000000000000000
10273,2010-02-28,20.0000000000000000
10273,2010-03-01,42.0000000000000000
10273,2010-03-02,56.0000000000000000
10273,2010-03-03,74.0000000000000000
10273,2010-03-04,18.0000000000000000
10273,2010-03-05,9.0000000000000000
10273,2010-03-06,24.0000000000000000
10273,2010-03-07,26.0000000000000000
10273,2010-03-08,33.0000000000000000
10273,2010-03-10,36.0000000000000000
10273,2010-03-11,37.0000000000000000
10273,2010-03-12,65.0000000000000000
10273,2010-03-13,91.0000000000000000
10273,2010-03-14,91.0000000000000000
10273,2010-03-15,57.0000000000000000
10273,2010-03-16,37.0000000000000000
10273,2010-03-17,48.0000000000000000
10273,2010-03-18,34.0000000000000000
10273,2010-03-19,34.0000000000000000
10273,2010-03-20,34.0000000000000000
10273,2010-03-21,30.0000000000000000
10273,2010-03-22,32.0000000000000000
10273,2010-03-23,55.0000000000000000
10273,2010-03-24,58.0000000000000000
10273,2010-03-26,41.0000000000000000
10273,2010-03-27,22.0000000000000000
10273,2010-03-28,16.0000000000000000
10273,2010-03-29,31.0000000000000000
10273,2010-03-30,40.0000000000000000
10273,2010-03-31,12.0000000000000000
10273,2010-04-01,14.0000000000000000
10273,2010-04-02,28.0000000000000000
10273,2010-04-07,39.0000000000000000
10273,2010-04-08,41.0000000000000000
10273,2010-04-09,53.0000000000000000
10273,2010-04-10,49.0000000000000000
10273,2010-04-11,15.0000000000000000
10273,2010-04-12,20.0000000000000000
10273,2010-04-13,17.0000000000000000
10273,2010-04-14,35.0000000000000000
10273,2010-04-15,37.0000000000000000
10273,2010-04-16,36.0000000000000000
10273,2010-04-17,27.0000000000000000
10273,2010-04-18,23.0000000000000000
10273,2010-04-19,35.0000000000000000
10273,2010-04-20,35.0000000000000000
10273,2010-04-21,30.0000000000000000
10273,2010-04-22,26.0000000000000000
10273,2010-04-23,44.0000000000000000
10273,2010-04-24,32.0000000000000000
10273,2010-04-25,21.0000000000000000
10273,2010-04-26,29.0000000000000000
10273,2010-04-27,16.0000000000000000
10273,2010-04-28,31.0000000000000000
10273,2010-04-29,39.0000000000000000
10273,2010-04-30,37.0000000000000000
10273,2010-05-01,28.0000000000000000
10273,2010-05-02,26.0000000000000000
10273,2010-05-03,7.0000000000000000
10273,2010-05-04,14.0000000000000000
10273,2010-05-06,8.0000000000000000
10273,2010-05-07,20.0000000000000000
10273,2010-05-08,13.0000000000000000
10273,2010-05-09,14.0000000000000000
10273,2010-05-10,17.0000000000000000
10273,2010-05-11,30.0000000000000000
10273,2010-05-12,14.0000000000000000
10273,2010-05-13,9.0000000000000000
10273,2010-05-15,17.0000000000000000
10273,2010-05-17,14.0000000000000000
10273,2010-05-18,44.0000000000000000
10273,2010-05-19,34.0000000000000000
10273,2010-05-20,38.0000000000000000
10273,2010-05-21,33.0000000000000000
10273,2010-05-22,25.0000000000000000
10273,2010-05-23,17.0000000000000000
10273,2010-05-24,25.0000000000000000
10273,2010-05-26,26.0000000000000000
10273,2010-05-27,19.0000000000000000
10273,2010-05-28,34.0000000000000000
10273,2010-05-29,39.0000000000000000
10273,2010-05-30,28.0000000000000000
10273,2010-05-31,5.0000000000000000
10273,2010-06-01,15.0000000000000000
10273,2010-06-02,5.0000000000000000
10273,2010-06-03,12.0000000000000000
10273,2010-06-04,19.0000000000000000
10273,2010-06-05,31.0000000000000000
10273,2010-06-06,22.0000000000000000
10273,2010-06-07,29.0000000000000000
